# generated, 2026-09-04T03:29:03+00:00
# source, results/flights/New Folder With Items/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
198,431181.404541,431181.404541,6.9393,-2.6717,134.6830,43.4389,-12.7734,77.9686,0.670564,-0.152021,-0.726108,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.101,1.4619,42.2259,4.2944,0.9833,,,2.4657,0.4338,2.8995
199,431181.432968,431181.432968,6.9566,-2.6140,134.6718,43.6820,-13.8484,77.9686,0.670580,-0.165312,-0.723184,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.780,1.4619,42.2259,4.3427,0.9389,,,2.3505,0.4141,2.7647
200,431181.456237,431181.456237,6.9586,-2.6088,134.7213,43.6534,-13.4708,77.9686,0.671303,-0.160804,-0.723529,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.262,1.4619,42.2259,4.3083,0.9333,,,2.3954,0.4374,2.8328
201,431181.484656,431181.484656,6.9124,-2.5582,134.6806,43.3188,-11.4480,77.9686,0.672409,-0.136168,-0.727547,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.432,1.4619,42.2259,4.4017,0.9111,,,2.6075,0.3040,2.9116
202,431181.512678,431181.512678,6.9643,-2.6899,134.7234,43.7026,-13.4423,77.9686,0.671987,-0.160614,-0.722936,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.426,1.4619,42.2259,4.3287,1.0000,,,2.4277,0.3438,2.7714
203,431181.544959,431181.544959,6.9723,-2.6066,134.6428,43.6365,-13.3854,77.9686,0.671335,-0.159753,-0.723732,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.077,1.4619,42.2259,4.4969,0.9389,,,2.4146,0.3385,2.7530
204,431181.572406,431181.572406,6.9895,-2.6144,134.6593,43.4928,-13.2516,77.9686,0.669937,-0.157769,-0.725460,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.171,1.4619,42.2259,4.4377,0.9333,,,2.5131,0.4601,2.9733
205,431181.596476,431181.596476,6.9468,-2.6649,134.6914,43.6557,-13.2085,77.9686,0.672061,-0.157735,-0.723501,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.166,1.4619,42.2259,4.3283,0.9722,,,2.4701,0.3782,2.8483
206,431181.620746,431181.620746,7.1749,-2.4047,134.6431,42.6778,-15.5197,77.9686,0.653159,-0.181379,-0.735177,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.859,1.4619,42.2259,4.7303,0.9000,,,2.4666,0.2830,2.7496
207,431181.653711,431181.653711,6.9112,-2.6761,134.7669,43.1293,-12.3511,77.9686,0.667824,-0.146233,-0.729813,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.204,1.4619,42.2259,4.3379,0.9722,,,2.5325,0.3581,2.8906
208,431181.680302,431181.680302,6.7742,-2.5474,134.6000,43.3837,-11.3355,77.9686,0.673482,-0.135009,-0.726770,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.741,1.4619,42.2259,4.7771,0.9167,,,2.4690,0.2873,2.7563
209,431181.704059,431181.704059,7.0152,-2.6851,134.7494,43.3775,-14.1060,77.9686,0.666093,-0.167385,-0.726844,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.903,1.4619,42.2259,4.3997,0.9889,,,2.4322,0.5078,2.9400
210,431181.732713,431181.732713,6.9469,-2.4843,134.6345,43.4702,-13.0000,77.9686,0.670344,-0.154762,-0.725733,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.766,1.4619,42.2259,4.6140,0.9000,,,2.6834,0.3442,3.0276
211,431181.760872,431181.760872,6.7497,-2.5506,134.5651,43.3033,-10.3830,77.9686,0.674629,-0.123611,-0.727734,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.805,1.4619,42.2259,4.9192,0.9222,,,2.4170,0.2677,2.6847
212,431181.788725,431181.788725,6.9394,-2.5938,134.7233,43.3933,-11.5025,77.9686,0.673205,-0.136996,-0.726655,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.774,1.4619,42.2259,4.6162,0.9167,,,2.6215,0.4022,3.0237
213,431181.816146,431181.816146,6.9854,-2.6273,134.6566,43.4119,-13.1174,77.9686,0.669306,-0.155967,-0.726432,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.110,1.4619,42.2259,4.5030,0.9667,,,2.6052,0.2740,2.8792
214,431181.840044,431181.840044,6.9944,-2.5564,134.6761,43.4869,-12.9314,77.9686,0.670736,-0.154006,-0.725532,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.148,1.4619,42.2259,4.4733,0.9167,,,2.6301,0.4010,3.0310
215,431181.868574,431181.868574,6.9609,-2.5548,134.6370,43.2937,-12.5279,77.9686,0.669412,-0.148747,-0.727848,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.338,1.4619,42.2259,4.5316,0.9222,,,2.4311,0.3540,2.7852
216,431181.896577,431181.896577,6.7916,-2.5561,134.7283,42.7185,-9.7194,77.9686,0.668659,-0.114530,-0.734696,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.000,1.4619,42.2259,4.7232,0.9333,,,2.7435,0.3277,3.0713
217,431181.920125,431181.920125,6.9652,-2.5576,134.6410,43.4765,-13.0503,77.9686,0.670286,-0.155368,-0.725656,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.398,1.4619,42.2259,4.4746,0.9222,,,2.6042,0.3612,2.9654
218,431181.944409,431181.944409,6.9507,-2.6844,134.6986,43.6925,-14.0921,77.9686,0.669999,-0.168193,-0.723058,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.750,1.4619,42.2259,4.4974,1.0000,,,2.3159,0.3897,2.7056
219,431181.980081,431181.980081,6.9799,-2.6823,134.6976,43.9431,-13.6980,77.9686,0.674207,-0.164328,-0.720029,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.370,1.4619,42.2259,4.4227,1.0000,,,2.5999,0.3325,2.9323
220,431182.004898,431182.004898,6.9904,-2.6416,134.7364,43.7902,-13.6898,77.9686,0.672361,-0.163777,-0.721878,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.153,1.4619,42.2259,4.6161,0.9667,,,2.4997,0.3580,2.8577
221,431182.037596,431182.037596,6.7885,-2.5902,134.7198,42.8852,-10.5025,77.9686,0.669130,-0.124046,-0.732719,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.367,1.4619,42.2259,4.6863,0.9389,,,2.4453,0.3257,2.7710
222,431182.059659,431182.059659,6.8612,-2.5056,134.5451,43.8919,-12.7023,77.9686,0.676332,-0.152446,-0.720649,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.816,1.4619,42.2259,4.7798,0.9111,,,2.5629,0.2998,2.8626
223,431182.094315,431182.094315,7.0191,-2.5726,134.6044,43.3957,-12.5839,77.9686,0.670529,-0.149683,-0.726626,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.503,1.4619,42.2259,4.6549,0.9222,,,2.4329,0.3782,2.8111
224,431182.127720,431182.127720,6.8255,-2.5662,134.4240,44.3041,-13.7985,77.9686,0.678309,-0.166589,-0.715643,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.238,1.4619,42.2259,4.9113,0.9389,,,2.4901,0.2705,2.7606
225,431182.166231,431182.166231,6.9507,-2.5368,134.6742,43.4125,-12.6963,77.9686,0.670441,-0.151045,-0.726425,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.174,1.4619,42.2259,4.4848,0.9111,,,2.5048,0.2832,2.7880
226,431182.196170,431182.196170,6.9093,-2.8294,134.8011,43.6098,-14.6448,77.9686,0.667335,-0.174385,-0.724053,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.356,1.4619,42.2259,4.4726,1.0000,,,2.8823,0.4621,3.3444
227,431182.228995,431182.228995,7.0151,-2.6546,134.6877,43.4055,-13.2323,77.9686,0.668914,-0.157290,-0.726508,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.994,1.4619,42.2259,4.4438,0.9722,,,2.6284,0.4375,3.0658
228,431182.259972,431182.259972,6.9656,-2.6592,134.6909,43.5051,-13.5893,77.9686,0.669147,-0.161751,-0.725313,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.265,1.4619,42.2259,4.5066,0.9722,,,2.7118,0.3616,3.0734
229,431182.292483,431182.292483,6.8590,-2.6191,134.6803,43.3898,-11.3553,77.9686,0.673512,-0.135256,-0.726696,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.541,1.4619,42.2259,4.6305,0.9333,,,2.6820,0.2992,2.9812
230,431182.323874,431182.323874,6.9734,-2.6215,134.6500,43.4330,-12.4247,77.9686,0.671404,-0.147921,-0.726179,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.736,1.4619,42.2259,4.4699,0.9333,,,2.4409,0.2606,2.7015
231,431182.345561,431182.345561,6.8846,-2.4700,134.5393,43.3732,-11.6331,77.9686,0.672641,-0.138478,-0.726896,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.547,1.4619,42.2259,4.7681,0.8722,,,2.4779,0.3053,2.7832
232,431182.400394,431182.400394,6.9943,-2.5966,134.6685,43.6168,-12.8935,77.9686,0.672439,-0.153929,-0.723969,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.901,1.4619,42.2259,4.5316,0.9222,,,1.9620,0.3541,2.3160
233,431182.428751,431182.428751,6.9915,-2.5649,134.6407,43.4509,-12.9761,77.9686,0.670170,-0.154427,-0.725964,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.175,1.4619,42.2259,4.5200,0.9222,,,2.4943,0.2715,2.7658
234,431182.467405,431182.467405,6.9858,-2.5515,134.6976,43.6152,-13.1319,77.9686,0.671773,-0.156721,-0.723988,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.196,1.4619,42.2259,4.4636,0.9167,,,2.4550,0.3161,2.7712
235,431182.509282,431182.509282,6.9799,-2.6051,134.6818,43.4151,-12.9821,77.9686,0.669712,-0.154395,-0.726394,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.225,1.4619,42.2259,4.5311,0.9333,,,2.5938,0.3629,2.9567
236,431182.535354,431182.535354,7.0034,-2.6291,134.6657,43.7148,-13.2027,77.9686,0.672802,-0.157837,-0.722789,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.336,1.4619,42.2259,4.5631,0.9611,,,2.4840,0.3439,2.8280
237,431182.560652,431182.560652,6.7951,-2.5994,134.7268,42.8750,-11.1641,77.9686,0.667526,-0.131739,-0.732839,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.631,1.4619,42.2259,4.8106,0.9444,,,2.4752,0.2780,2.7532
238,431182.588169,431182.588169,6.9728,-2.6559,134.6892,43.5081,-13.4831,77.9686,0.669482,-0.160519,-0.725277,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.709,1.4619,42.2259,4.3929,0.9722,,,2.5017,0.3850,2.8868
239,431182.620447,431182.620447,6.8157,-2.5604,134.5093,43.7770,-11.3416,77.9686,0.678343,-0.136059,-0.722038,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.502,1.4619,42.2259,4.8655,0.9222,,,2.4508,0.2703,2.7210
240,431182.644624,431182.644624,6.9866,-2.5243,134.6032,43.6430,-13.4204,77.9686,0.671317,-0.160183,-0.723654,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.443,1.4619,42.2259,4.5829,0.9111,,,2.7035,0.3555,3.0590
241,431182.673139,431182.673139,6.9951,-2.6328,134.6920,43.4843,-13.2163,77.9686,0.669929,-0.157331,-0.725563,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.212,1.4619,42.2259,4.4119,0.9667,,,2.6111,0.3582,2.9693
242,431182.700482,431182.700482,6.9955,-2.5688,134.6335,43.6110,-13.0750,77.9686,0.671877,-0.156042,-0.724039,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.160,1.4619,42.2259,4.5338,0.9222,,,2.5952,0.3673,2.9625
243,431182.728654,431182.728654,6.8903,-2.5428,134.6997,43.2505,-12.5223,77.9686,0.668889,-0.148563,-0.728366,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.524,1.4619,42.2259,4.4480,0.9167,,,2.7969,0.3387,3.1356
244,431182.753404,431182.753404,6.9538,-2.6576,134.6777,43.6493,-14.1148,77.9686,0.669404,-0.168327,-0.723578,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,1.166,1.4619,42.2259,4.5149,0.9722,,,2.3960,0.4315,2.8275
245,431182.780549,431182.780549,6.9219,-2.7618,134.7214,43.7704,-13.1328,77.9686,0.673677,-0.157176,-0.722118,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.689,1.4619,42.2259,4.4647,1.0000,,,2.4668,0.4405,2.9073
246,431182.804720,431182.804720,6.9302,-2.6998,134.7324,43.5782,-13.4301,77.9686,0.670493,-0.160107,-0.724434,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.281,1.4619,42.2259,4.3443,1.0000,,,2.5472,0.4656,3.0128
247,431182.832345,431182.832345,6.9807,-2.6202,134.6779,43.5593,-13.2650,77.9686,0.670719,-0.158118,-0.724662,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.115,1.4619,42.2259,4.3717,0.9333,,,2.6275,0.5609,3.1884
248,431182.860725,431182.860725,6.9572,-2.6354,134.6953,43.5030,-13.0394,77.9686,0.670643,-0.155317,-0.725338,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,0.165,1.4619,42.2259,4.3897,0.9500,,,2.3709,0.3454,2.7163
249,431182.885142,431182.885142,6.8890,-2.5755,134.7227,42.8605,-9.6747,77.9686,0.670541,-0.114314,-0.733012,,,,401.739,167.306,209.437,154.785,77.969,0.0,nan,84.760,2,2.390,1.4619,42.2259,4.6489,0.9333,,,2.4597,0.3444,2.8041
