# generated, 2026-09-01T02:57:22+00:00
# source, results/flights/2026-08-29_231418
frame,t_capture,t_host,x_mm,y_mm,z_mm,theta_deg,phi_deg,psi_deg,nx,ny,nz,vx_mm_s,vy_mm_s,vz_mm_s,ellipse_cx,ellipse_cy,major_px,minor_px,ellipse_deg,area_px,fit_rms_px,ambiguity_margin_deg,n_solutions,jump_deg,discrepancy_mm,margin,refine_rms_px,union_coverage,pred_pos_mm,pred_ang_deg,t_seg_ms,t_est_ms,t_total_ms
62,431177.616727,431177.616727,6.8826,-2.4241,134.7159,42.6365,-9.5239,77.8613,0.668008,-0.112073,-0.735666,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.327,0.4641,39.8854,5.1493,0.8444,,,12.6728,11.8063,24.4792
63,431177.653254,431177.653254,6.8852,-2.4567,134.7209,42.4700,-9.3615,77.8613,0.666212,-0.109831,-0.737631,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.199,0.4641,39.8854,5.1258,0.8556,,,15.2725,12.0035,27.2760
64,431177.677223,431177.677223,6.8690,-2.5788,134.6933,42.6238,-9.8882,77.8613,0.667122,-0.116290,-0.735816,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.388,0.4641,39.8854,5.1487,0.9056,,,17.3268,7.1207,24.4475
65,431177.710623,431177.710623,6.8050,-2.6597,134.6958,43.0421,-9.7280,77.8613,0.672721,-0.115329,-0.730853,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.432,0.4641,39.8854,5.1469,0.8611,,,12.6932,7.1445,19.8377
66,431177.737934,431177.737934,6.8222,-2.5986,134.7161,42.7178,-8.5038,77.8613,0.670930,-0.100317,-0.734704,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.894,0.4641,39.8854,5.2665,0.8444,,,12.6863,6.1315,18.8178
67,431177.765942,431177.765942,6.8602,-2.5291,134.7156,42.7506,-9.6349,77.8613,0.669233,-0.113611,-0.734315,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.768,0.4641,39.8854,5.0390,0.8833,,,12.4527,8.8783,21.3310
68,431177.797665,431177.797665,7.0250,-2.4100,134.7163,43.0125,-9.7472,77.8613,0.672310,-0.115491,-0.731205,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.273,0.4641,39.8854,5.0833,0.8278,,,13.7566,13.4910,27.2476
69,431177.827266,431177.827266,6.8498,-2.5388,134.7418,43.0575,-9.3341,77.8613,0.673693,-0.110733,-0.730669,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.286,0.4641,39.8854,5.1307,0.8889,,,12.0987,11.2530,23.3517
70,431177.848469,431177.848469,6.9359,-2.5753,134.6978,42.6715,-8.8973,77.8613,0.669639,-0.104831,-0.735251,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.487,0.4641,39.8854,5.1183,0.8333,,,22.1687,20.2990,42.4678
71,431177.881198,431177.881198,6.7865,-2.5962,134.6960,42.5876,-8.7045,77.8613,0.668922,-0.102413,-0.736244,,,,803.822,335.080,416.274,306.137,77.861,0.0,nan,85.375,2,0.155,0.4641,39.8854,5.3779,0.8556,,,29.5250,9.6945,39.2195
