d,tilt_deg,f,amp,pitch,model,phase_err_deg,z_eq,k_z,G_n,C_grad,C_grad_fixed_m,C_tilt,C_net,k_z_fixed_m,trace_resid,trace_resid_fixed_m,B_mean,lock,ellipticity,kappa_t,Omega_align,lambda_grad,R,max_re_root,clearance,stage,axis,factor
0.034,8.0,60.0,1.25,0.021,dipole,0.0,0.0134708177227827,-0.2216447747172543,-31.93639820373929,0.1108553948358883,0.1108553947035159,-0.0077893956896809,0.1030659991462074,-0.221710749582864,6.601495452235318e-05,3.982416788006482e-08,0.0049823719292747,0.0597858474907151,0.9999999870466264,9.016081311224384e-06,7.122413812400741,36.42189767216091,0.1955530674571292,36.27682608143501,-0.0003447661535359,A,,
0.034,8.0,65.0,1.25,0.021,dipole,0.0,0.0136618972289245,-0.2176429865924161,-29.43427368868142,0.1088599041098584,0.1088599039384968,-0.0084254938801691,0.1004344102296892,-0.2177197754111171,7.682162730068831e-05,3.2465876625975554e-08,0.0050116644378242,0.0697552279013199,1.0,9.0632098995783e-06,6.6089020422531215,36.09259655948916,0.1831096311222741,35.94952419330768,-0.0001536866473941,A,,
0.034,8.0,70.0,1.25,0.021,dipole,0.0,0.0138722334024533,-0.2131120761097733,-26.774324303747008,0.1065985635094346,0.1065985632939862,-0.0088885297416991,0.0977100337677355,-0.2131971019821133,8.505090909591284e-05,2.460585912800184e-08,0.0050413693894171,0.0804228747716401,1.0,9.10958748297992e-06,6.168240579508458,35.71575453130916,0.1727036334652051,35.57497271469655,5.6649526134709347e-05,A,,
0.034,8.0,75.0,1.25,0.021,dipole,0.0,0.0141032422121658,-0.208002979591734,-23.961261062867997,0.104046150216204,0.1040461499523421,-0.0091316136397353,0.0949145365764686,-0.2080922836238802,8.932084067395096e-05,1.6280804149282346e-08,0.0050709887243739,0.0917829294789094,0.9999999874953976,9.154083102910828e-06,5.7851446260466135,35.28557192935458,0.163952128581877,35.14739860933723,0.0002876583358471,A,,
0.034,8.0,80.0,1.25,0.021,dipole,0.0,0.0143566949493252,-0.2022611188726055,-20.998504661595135,0.1011747570152975,0.1011747566998132,-0.0091050780593381,0.0920696789559594,-0.2023495058626394,8.839515798958475e-05,7.536987006728781e-09,0.0050999500783763,0.1038355534998917,1.0,9.195412050498174e-06,5.448059489906907,34.79527220397867,0.1565747052636636,34.66007521349898,0.0005411110730066,A,,
0.034,8.0,85.0,1.25,0.021,dipole,0.0,0.0146348198698431,-0.1958252235488393,-17.88788351185962,0.0979533201527833,0.0979533197839422,-0.008756128772154,0.0891971913806292,-0.195906641134837,8.141675672729276e-05,-1.566952595455362e-09,0.0051275865253069,0.1165888147044538,1.0,9.232095892780164e-06,5.14804120491464,34.23684477923024,0.1503655269085338,34.1050729670186,0.0008192359935245,A,,
0.034,8.0,90.0,1.25,0.021,dipole,0.0,0.0149404496720235,-0.1886255864235711,-14.629204874238573,0.0943468984961059,0.0943468980740146,-0.0080282533895572,0.0863186451065487,-0.1886938071054498,6.821056864078634e-05,-1.0957420581991784e-08,0.0051531081871939,0.1300612105046147,1.0,9.26240609765728e-06,4.878001639425487,33.60067231864723,0.1451757153299091,33.47290070417564,0.0011248657957048,A,,
0.034,8.0,95.0,1.25,0.021,dipole,0.0,0.0152772338052203,-0.180581614539271,-11.21969938450824,0.0903156467513926,0.09031564627837,-0.0068603103315402,0.0834553364198523,-0.1806313130982273,4.967896351429357e-05,-2.0541487177894172e-08,0.0051755605898008,0.1442852202144967,1.0,9.2842811584648e-06,4.632178770027085,32.874991669180126,0.1409028119806245,32.75199104095647,0.0014616499289017,A,,
0.034,8.0,100.0,1.25,0.021,dipole,0.0,0.0156499575624202,-0.17159825294184,-7.653225664991568,0.0858132911237084,0.0858132906046674,-0.0051851323916028,0.0806281587321056,-0.1716266114118258,2.8329305576918484e-05,-3.020249086937987e-08,0.005193762280789,0.1593125412335899,1.0,9.295202279657744e-06,4.405746231898343,32.045085341433754,0.1374858635873809,31.92793556032624,0.0018343736861015,A,,
0.034,8.0,105.0,1.25,0.021,dipole,0.0,0.0160650415490627,-0.1615605753958343,-3.919063395653392,0.0807847902171256,0.0807847896599684,-0.0029273605601594,0.0778574296569662,-0.161569619110691,9.005038416942668e-06,-3.9790754191582074e-08,0.0052062079269621,0.1752221973716508,1.0,9.292000186900292e-06,4.194503335065006,31.092021122991675,0.1349061007797685,30.982306274995693,0.002249457672744,A,,
0.034,8.0,110.0,1.25,0.021,dipole,0.0,0.0165313617502049,-0.150325241023628,1.8883913986796825e-05,0.075162597707098,0.0751625971231401,1.5480775563003195e-08,0.0751626131878736,-0.1503252433594638,-4.560943187015276e-08,-4.9113183547833124e-08,0.0052109105921607,0.1921338042529732,1.0,9.270540744425886e-06,3.9945974007569904,29.99059237348673,0.1331950149903816,29.89075914616206,0.0027157778738863,A,,
0.034,8.0,115.0,1.25,0.021,dipole,0.0,0.017061683902131,-0.1377061087851334,4.131090340249711,0.0688603069815289,0.0688603063859782,0.0037014825263504,0.0725617895078793,-0.1377206706856516,1.450517792439543e-05,-5.791369508956201e-08,0.0052051293070357,0.210230726508624,1.0,9.225182208333706e-06,3.802224409887665,28.705732306475984,0.1324552312163061,28.619801462011335,0.0032461000258124,A,,
0.034,8.0,120.0,1.25,0.021,dipole,0.0,0.017675378494525,-0.123448064753468,8.517245407837112,0.0617609998919065,0.0617609993044535,0.0083095400106819,0.0700705399025885,-0.1235220644502761,7.393503034507087e-05,-6.584136896803372e-08,0.0051848598885293,0.2298039559098879,1.0,9.147761545685585e-06,3.61321847798927,27.18574960823937,0.1329085469430715,27.120876400857096,0.0038597946182064,A,,
0.034,8.0,125.0,1.25,0.021,dipole,0.0,0.018404150796687,-0.1071739190209114,13.23043926759316,0.0536934613213633,0.0536934607670087,0.014005854811353,0.0676993161327163,-0.1073869939218245,0.0002130036218152,-7.238780708185288e-08,0.00514377531588,0.2513448952565734,1.0,9.025486564649642e-06,3.422324956630717,25.34806744644805,0.1350132495844482,25.31845539134678,0.0045885669203683,A,,
0.034,8.0,130.0,1.25,0.021,dipole,0.0,0.0193062131238744,-0.0882581221399225,18.40266036940843,0.0443753269518648,0.0443753264623333,0.0210708786581549,0.0654462056100198,-0.0887507296705274,0.0004925317638072,-7.674586073591616e-08,0.0050706452074998,0.2757753940333293,1.0,8.835806546973908e-06,3.221539641047396,23.043844517052488,0.1398004416608283,23.082652886229667,0.0054906292475558,A,,
0.034,10.0,60.0,1.25,0.021,dipole,0.0,0.0141210831358307,-0.2154447520926058,-33.368761499114015,0.1077600240157314,0.1077600238722337,-0.0081387539488017,0.0996212700669296,-0.2155200080441413,7.529593885707841e-05,3.9700326165403865e-08,0.0047692834947218,0.0624570396444866,1.0,8.629063046116867e-06,6.816681849488927,35.90980055722801,0.1898278949955585,35.764878535290805,-0.000358413878309,A,,
0.034,10.0,65.0,1.25,0.021,dipole,0.0,0.014317576573185,-0.2113924102758383,-30.742793202283895,0.1057399674435487,0.1057399672584005,-0.0088000546140451,0.0969399128295036,-0.2114799021665347,8.752461125913213e-05,3.2350266326863775e-08,0.004799411594148,0.0728401363724715,1.0,8.677448401778973e-06,6.3276043586645265,35.57162780138697,0.177883463584925,35.42866647682959,-0.0001619204409547,A,,
0.034,10.0,70.0,1.25,0.021,dipole,0.0,0.0145340428213725,-0.206805898949659,-27.954218183338988,0.1034513465797207,0.1034513463477697,-0.0092802304517459,0.0941711161279747,-0.2069026681835963,9.679420978234154e-05,2.4511943169658323e-08,0.0048299898767554,0.0839424987273529,1.0,8.72509041538669e-06,5.907891752576203,35.18456834508565,0.1679114461383289,35.043848998743385,5.4545807232740315e-05,A,,
0.034,10.0,75.0,1.25,0.021,dipole,0.0,0.0147720107018509,-0.2016359338837686,-25.00827101052146,0.1008687401453684,0.1008687398623884,-0.0095306281279063,0.091338112017462,-0.2017374634997467,0.0001015464069682,1.622503006948328e-08,0.0048605113492909,0.0957574557552376,1.0,8.770833623194356e-06,5.542940830965062,34.742610827072504,0.1595430135793316,34.604442667306955,0.000292513687711,A,,
0.034,10.0,80.0,1.25,0.021,dipole,0.0,0.015033396907775,-0.1958276011911226,-21.908768532164157,0.0979639981159034,0.0979639977789647,-0.0094997739545789,0.0884642241613245,-0.1959279880180825,0.0001003950406842,7.539847052262516e-09,0.0048903915418813,0.1082850186278343,1.0,8.813362236376953e-06,5.2217042049006706,34.23871082013037,0.1525087855186011,34.10345470445783,0.0005538998936352,A,,
0.034,10.0,85.0,1.25,0.021,dipole,0.0,0.0153206225714209,-0.1893190370801198,-18.657748016900257,0.0947057124989966,0.0947057121068443,-0.00913297786885,0.0855727346301466,-0.1894114256946086,9.2387917873471e-05,-1.4809198867204994e-09,0.0049189470233302,0.1215339853112167,1.0,8.851157576351251e-06,4.935620734819599,33.66450563299463,0.1466120069793091,33.53260640489587,0.0008411255572811,A,,
0.034,10.0,90.0,1.25,0.021,dipole,0.0,0.0156367788446417,-0.1820395668396978,-15.255008295567464,0.0910584561690318,0.0910584557224663,-0.0083716834311535,0.0826867727378783,-0.1821169222035657,7.734549836579951e-05,-1.0758633067764478e-08,0.0049453644722104,0.1355247914393078,1.0,8.882436513297514e-06,4.6778924846446825,33.00990654208505,0.1417117760900272,32.88194068495212,0.0011572818305019,A,,
0.034,10.0,95.0,1.25,0.021,dipole,0.0,0.0159858693383625,-0.173907045575888,-11.697488593032071,0.0869816741017831,0.0869816736040422,-0.007152455613798,0.0798292184879851,-0.1739633674025759,5.630262767833405e-05,-2.01944913846841e-08,0.0049686552019232,0.1502935641708123,1.0,8.90506071211651e-06,4.442975441222984,32.26250124895785,0.1377132977675282,32.13925152133342,0.0015063723242227,A,,
0.034,10.0,100.0,1.25,0.021,dipole,0.0,0.0163731787463126,-0.1648239417717864,-7.978365802311783,0.082428020769692,0.0824280202268371,-0.0054054178936416,0.0770226028760503,-0.1648560701179613,3.2099767597659756e-05,-2.9664287110042764e-08,0.004987586365548,0.1658981733591976,1.0,8.916399152841119e-06,4.226200870926908,31.40664815781263,0.134563893914786,31.28922720437116,0.0018936817321727,A,,
0.034,10.0,105.0,1.25,0.021,dipole,0.0,0.0168058581749514,-0.1546713376854525,-4.085659728681905,0.0773407731866726,0.0773407726079862,-0.003051800377927,0.0742889728087456,-0.1546815842249519,1.0208687892754307e-05,-3.9008979407784146e-08,0.0050005727393121,0.1824277418793251,1.0,8.91311178506435e-06,4.02346925917693,30.422045255008047,0.132255054696383,30.312112743104393,0.0023263611608116,A,,
0.034,10.0,110.0,1.25,0.021,dipole,0.0,0.017293900082707,-0.1432993640234585,1.915264836242371e-05,0.0716496598051992,0.0716496592036099,1.5701080345054854e-08,0.0716496755062796,-0.1432993664298203,-4.441305997970879e-08,-4.8022600562802615e-08,0.0050054976763465,0.200018487756989,1.0,8.890791663462364e-06,3.830966741707373,29.281358354488727,0.1308329584757839,29.181529165453153,0.0028144030685672,A,,
0.034,10.0,115.0,1.25,0.021,dipole,0.0,0.0178518839056245,-0.130510690658487,4.309466705114391,0.0652635830071545,0.0652635823997206,0.0038613088538523,0.0691248918610068,-0.1305272212304267,1.6475355821971016e-05,-5.6430985440059096e-08,0.0049993975439009,0.2188819965166456,1.0,8.843334515953276e-06,3.644843169708302,27.94599711416102,0.1304245167856743,27.86067583042773,0.0033723868914846,A,,
0.034,10.0,120.0,1.25,0.021,dipole,0.0,0.0185023719902864,-0.116029730278029,8.892504199772821,0.0580569426654435,0.0580569420739654,0.0086756475720633,0.0667325902375068,-0.1161139480019301,8.41550528579843e-05,-6.385399933805935e-08,0.0049778552397284,0.2393603782836287,1.0,8.761727955719223e-06,3.4607414273550816,26.357925988578607,0.1312979416079507,26.29520841293899,0.0040228749761466,A,,
0.034,10.0,125.0,1.25,0.021,dipole,0.0,0.0192833733900406,-0.0994375733375806,13.834453937621491,0.0498405573518132,0.0498405568037367,0.0146452698452186,0.0644858271970318,-0.0996811833383438,0.0002435413660458,-6.973087030015537e-08,0.004933687413501,0.2620477463682222,1.0,8.631432537848235e-06,3.2729057623830284,24.421683492594106,0.1340163860274227,24.39838507024808,0.0048038763759007,A,,
0.034,10.0,130.0,1.25,0.021,dipole,0.0,0.0202679666517578,-0.0800078191543645,19.298586267163433,0.0402879305088663,0.0402879300389548,0.0220967056581291,0.0623846361669954,-0.0805759332187801,0.0005680418633681,-7.314087045739992e-08,0.0048535473655728,0.2881107517401213,1.0,8.425609315231112e-06,3.071981518007694,21.956930791456287,0.1399094230056525,22.015151291095123,0.005788469637618,A,,
0.034,12.0,60.0,1.25,0.021,dipole,0.0,0.0147742662404454,-0.2089599650455416,-34.962308472533735,0.1045232827521066,0.1045232825957999,-0.0085274254529229,0.0959958572991836,-0.209046525738736,8.66004586716207e-05,3.945286389250846e-08,0.0045527725846976,0.0654272364288146,1.0,8.235759212293427e-06,6.5059844897605,35.366385285216055,0.1839595547379887,35.221619656374976,-0.0003515028747993,A,,
0.034,12.0,65.0,1.25,0.021,dipole,0.0,0.0149767473927073,-0.2048638520938371,-32.19695263818094,0.1024821941523381,0.102482193951399,-0.0092163044443459,0.0932658897079921,-0.2049643557729087,0.0001005362108391,3.212988933243288e-08,0.0045838255428143,0.0762659468079856,1.0,8.285535508139784e-06,6.041821070860735,35.019372582781386,0.1725279645310215,34.87652737258201,-0.0001490217225374,A,,
0.034,12.0,70.0,1.25,0.021,dipole,0.0,0.0151999947180684,-0.2002290141910333,-29.263996851888265,0.1001700288398773,0.1001700285891325,-0.0097150502633822,0.0904549785764951,-0.2003400328451257,0.0001110434887214,2.4333139420074097e-08,0.0046153708530251,0.0878459027440725,1.0,8.334578198758405e-06,5.64346997651874,34.622071802293895,0.1630020874760253,34.48141743316867,7.422560282361115e-05,A,,
0.034,12.0,75.0,1.25,0.021,dipole,0.0,0.0154456637660349,-0.1950059719928079,-26.16930299894803,0.0975611628591312,0.0975611625545152,-0.0099730963065997,0.0875880665525314,-0.1951223090031537,0.0001163537254545,1.6105876798899743e-08,0.0046468918980375,0.1001594637211424,1.0,8.381705387033008e-06,5.297021813302224,34.16824223796554,0.1550276357914752,34.030078184212556,0.0003198946507901,A,,
0.034,12.0,80.0,1.25,0.021,dipole,0.0,0.0157158376847679,-0.189139447886861,-22.917137198108257,0.094627175875435,0.094627175514387,-0.0099370086798117,0.0846901671956232,-0.1892543435267653,0.000114903864009,7.502008736448573e-09,0.004677791406543,0.1132064457746681,1.0,8.425568185683802e-06,4.9919455984993615,33.65054425257704,0.1483466526137111,33.51522326002398,0.0005900685695231,A,,
0.034,12.0,85.0,1.25,0.021,dipole,0.0,0.0160131572327959,-0.1825669697449409,-19.509790755263293,0.0913363009009318,0.0913363004827928,-0.0095500532557474,0.0817862476451843,-0.1826726023771178,0.0001056320569227,-1.4115321966823302e-09,0.0047073680618474,0.1269964930350999,1.0,8.464604261749486e-06,4.720069205180217,33.0602293971687,0.1427718225568164,32.928191092807694,0.0008873881175511,A,,
0.034,12.0,90.0,1.25,0.021,dipole,0.0,0.0163410106640003,-0.1752168253570546,-15.947053763606013,0.087652591735452,0.0876525912618581,-0.0087514659567432,0.0789011257787088,-0.1753051930747281,8.835811384944048e-05,-1.0551011814241562e-08,0.0047347830416143,0.1415523124918461,1.0,8.496970996954363e-06,4.474888923708237,32.38668776170047,0.1381706260496359,32.25850904540173,0.0012152415487555,A,,
0.034,12.0,95.0,1.25,0.021,dipole,0.0,0.0167038127540572,-0.1670051595602481,-12.225516868954989,0.0835347195286853,0.0835347190039566,-0.0074753196864006,0.0760593998422846,-0.1670694578194238,6.427949712256575e-05,-1.9811510570955093e-08,0.004759010113215,0.1569143333735006,1.0,8.520445586952515e-06,4.251080561370965,31.616781851196265,0.1344564599072286,31.49325717759052,0.0015780436388124,A,,
0.034,12.0,100.0,1.25,0.021,dipole,0.0,0.0171074327877329,-0.157831695031108,-8.337554772847765,0.0789341664074369,0.0789341658389643,-0.0056487718005246,0.0732853946069123,-0.1578683607391618,3.663778376591931e-05,-2.906123305890241e-08,0.004778759255268,0.1731477614411147,1.0,8.532271950409456e-06,4.0441320010125175,30.73382873102316,0.1315856880835128,30.61610554520561,0.0019816636724881,A,,
0.034,12.0,105.0,1.25,0.021,dipole,0.0,0.0175598864804543,-0.1475730520634769,-4.269703525870224,0.0737923547213818,0.0737923541200214,-0.0031892726509779,0.0706030820704039,-0.1475847463712956,1.16573792867114e-05,-3.813125276641571e-08,0.004792355087307,0.1903538398797225,1.0,8.528916922464686e-06,3.850039792961356,29.7159649746021,0.1295613249057179,29.605786775581425,0.0024341173652095,A,,
0.034,12.0,110.0,1.25,0.021,dipole,0.0,0.0180725110532038,-0.1360718967353439,1.937687941759577e-05,0.0680359268252654,0.068035926205759,1.5884901910954866e-08,0.0680359427101673,-0.1360718992133739,-4.308481316162016e-08,-4.680185594629904e-08,0.0047975321142921,0.2086889783835609,1.0,8.505659729726143e-06,3.665016657039847,28.53338563381941,0.1284466100193823,28.43356092104275,0.002946741937959,A,,
0.034,12.0,115.0,1.25,0.021,dipole,0.0,0.0186621146299539,-0.1231178916332171,4.5069439273841985,0.0615683733009954,0.0615683726824566,0.0040382496678699,0.0656066229688654,-0.1231368001436041,1.8854968773893144e-05,-5.4778690875001423e-08,0.0047910653317011,0.22839974828749,1.0,8.455851717158799e-06,3.4851393803720843,27.143321637136907,0.1283976746458249,27.05871436880838,0.0035363455147091,A,,
0.034,12.0,120.0,1.25,0.021,dipole,0.0,0.0193552988056842,-0.1084109381089626,9.309299225459654,0.054253750367407,0.0542537497739573,0.0090822784458211,0.0633360288132281,-0.1085075611963542,9.656262585149011e-05,-6.164843953382348e-08,0.00476803793474,0.2498934214724352,1.0,8.36944974774604e-06,3.305797853183134,25.479977238417156,0.1297410049565842,25.419863502537183,0.0042295296904394,A,,
0.034,12.0,125.0,1.25,0.021,dipole,0.0,0.0201984003991855,-0.0914800540353962,14.509785464459998,0.0458805217819089,0.0458805212436808,0.0153601815063603,0.0612407032882692,-0.0917611092754271,0.0002809895284215,-6.678806539761607e-08,0.0047201829224669,0.2739007553795263,1.0,8.229696989222433e-06,3.120573853828336,23.431404828370898,0.1331791190791055,23.416096898066563,0.0050726312839407,A,,
0.034,12.0,130.0,1.25,0.021,dipole,0.0,0.0212856385979867,-0.0714630899750458,20.31541389715255,0.0360628753648748,0.0360628749200627,0.0232609640413016,0.0593238394061764,-0.0721258189692819,0.0006626607547037,-6.912915645473916e-08,0.0046312673482391,0.3019387729005007,1.0,8.003890096013559e-06,2.918222472370124,20.773722636652007,0.1404766263327967,20.858563500539365,0.0061598694827419,A,,
0.034,14.0,60.0,1.25,0.021,dipole,0.0,0.0154299846010606,-0.2022430750204672,-36.738071481655105,0.1011717729069187,0.1011717727357309,-0.0089605400653129,0.0922112328416057,-0.2023435063840779,0.0001004707933702,3.9087383940650255e-08,0.0043336764202641,0.0687350183582659,1.0,7.837677022470485e-06,6.191512382711521,34.79475906398194,0.1779438211176094,34.650172777675884,-0.0003236281955683,A,,
0.034,14.0,65.0,1.25,0.021,dipole,0.0,0.0156390472795084,-0.1981100146773544,-33.815391783626325,0.0991132405852464,0.0991132403660631,-0.0096795789677672,0.0894336616174791,-0.1982264489227159,0.0001164664931384,3.1809410244720844e-08,0.0043657469173857,0.0800755979768759,1.0,7.88898133470348e-06,5.752653357023594,34.4389570895149,0.1670391278711229,34.29624865624702,-0.0001145655171205,A,,
0.034,14.0,70.0,1.25,0.021,dipole,0.0,0.015869751710371,-0.1934342132638801,-30.719956995368392,0.0967813324791681,0.0967813322068401,-0.0101983993440624,0.0865829331351056,-0.1935626403398824,0.0001284516944561,2.4073797927348657e-08,0.0043983569522492,0.0921801989889288,1.0,7.93956434381086e-06,5.376000072518382,34.0314106735722,0.1579717080812411,33.8908386695892,0.0001161389137421,A,,
0.034,14.0,75.0,1.25,0.021,dipole,0.0,0.0161238967560204,-0.1881660182665578,-27.458368210926285,0.0941502121723687,0.09415021184307,-0.0104643578241519,0.0836858543482167,-0.1883004077592181,0.0001344060781796,1.5926921920206283e-08,0.0044309798033422,0.1050400184912815,1.0,7.988216143165386e-06,5.0483467511494595,33.565630145693596,0.1504022635427016,33.42748309473191,0.0003702839593914,A,,
0.034,14.0,80.0,1.25,0.021,dipole,0.0,0.0164037535851411,-0.1822498173568461,-24.035432859418744,0.0911911874974083,0.0911911871090579,-0.0104219084121376,0.0807692790852707,-0.1823823667918618,0.0001325576379704,7.4262540561420565e-09,0.0044630045367822,0.1186546271341744,1.0,8.033552389105132e-06,4.759685709653149,33.03395622092586,0.1440846405989378,32.898577302921,0.0006501407885121,A,,
0.034,14.0,85.0,1.25,0.021,dipole,0.0,0.0167122148888911,-0.1756224912566653,-20.45372728394193,0.0878721047180335,0.0878721042707108,-0.0100121107033136,0.0778599940147199,-0.1757442098982873,0.0001217181794017,-1.3568657308837824e-09,0.0044937108566617,0.1330346464979665,1.0,8.073964149163823e-06,4.502238777589427,32.42721624353653,0.1388413591773183,32.29503825446691,0.0009586020922621,A,,
0.034,14.0,90.0,1.25,0.021,dipole,0.0,0.0170530107015951,-0.1682112219139229,-16.71303142681482,0.0841564675633351,0.0841564670596817,-0.0091718211861522,0.0749846463771829,-0.1683129444529304,0.0001017132127473,-1.033356694657428e-08,0.0045222323905885,0.1482054504944315,1.0,8.107544341133562e-06,4.269799247710299,31.73422541012708,0.1345487149135744,31.60582409954679,0.0012993979049661,A,,
0.034,14.0,95.0,1.25,0.021,dipole,0.0,0.0174310317864999,-0.1599303143059031,-12.809536707733038,0.080002127973019,0.0800021274186293,-0.0078324199255858,0.0721697080474332,-0.1600042742301436,7.394164013491134e-05,-1.9392884853530745e-08,0.0045475017897389,0.1642125575668544,1.0,8.131977437487525e-06,4.057263303570363,30.941041105959727,0.1311288553502768,30.81722171367542,0.0016774189898709,A,,
