design,freq_hz,n,t_s,delta_med,delta_q25,delta_q75,env_med,env_q25,env_q75
design B (half outer ring),100.0,5,8.86,0.2367,0.1936,0.2849,1.6314,0.9479,2.2833
design B (half outer ring),100.0,5,8.88,0.2464,0.1868,0.3123,1.5985,0.9608,2.2122
design B (half outer ring),100.0,5,8.9,0.265,0.2614,0.3131,1.5884,0.9499,2.2145
design B (half outer ring),100.0,5,8.92,0.3051,0.2989,0.3241,1.6044,0.9759,2.229
design B (half outer ring),100.0,5,8.94,0.3337,0.314,0.3457,1.6291,1.0093,2.2467
design B (half outer ring),100.0,5,8.96,0.3506,0.3213,0.3723,1.6681,1.0324,2.3089
design B (half outer ring),100.0,5,8.98,0.3717,0.3518,0.4015,1.6811,1.0633,2.2983
design B (half outer ring),100.0,5,9.0,0.3458,0.3138,0.4001,1.6728,1.0568,2.3318
design B (half outer ring),100.0,5,9.02,0.3484,0.3179,0.442,1.6607,1.055,2.324
design B (half outer ring),100.0,5,9.04,0.3407,0.3087,0.4456,1.6511,1.0637,2.3111
design B (half outer ring),100.0,5,9.06,0.3707,0.3262,0.503,1.6261,1.0431,2.2909
design B (half outer ring),100.0,5,9.08,0.3915,0.3138,0.4942,1.604,1.0539,2.2572
design B (half outer ring),100.0,5,9.1,0.4458,0.3563,0.5367,1.5992,1.0884,2.2345
design B (half outer ring),100.0,5,9.12,0.4573,0.3367,0.5285,1.5779,1.0786,2.1641
design B (half outer ring),100.0,5,9.14,0.4435,0.3287,0.4991,1.5675,1.0748,2.1516
design B (half outer ring),100.0,5,9.16,0.4486,0.3752,0.4897,1.475,1.067,2.027
design B (half outer ring),100.0,5,9.18,0.4689,0.3838,0.4963,1.4915,1.0678,2.0356
design B (half outer ring),100.0,5,9.2,0.4728,0.3837,0.527,1.4578,1.0572,2.0229
design B (half outer ring),100.0,5,9.22,0.4195,0.3385,0.4974,1.4495,1.0286,2.0001
design B (half outer ring),100.0,5,9.24,0.3731,0.2727,0.4745,1.3882,1.0296,1.8922
design B (half outer ring),100.0,5,9.26,0.3429,0.2303,0.4426,1.4242,1.0138,1.9396
design B (half outer ring),100.0,5,9.28,0.2926,0.1559,0.4377,1.4477,1.0403,1.9299
design B (half outer ring),100.0,5,9.3,0.1996,0.0998,0.3153,1.4436,1.0353,1.8871
design B (half outer ring),100.0,5,9.32,0.1642,0.0761,0.2976,1.5478,1.0361,2.075
design B (half outer ring),100.0,5,9.34,0.1693,0.122,0.2706,1.5345,1.0447,2.0495
design B (half outer ring),100.0,5,9.36,0.1806,0.172,0.251,1.5747,1.0564,2.0902
design B (half outer ring),100.0,5,9.38,0.186,0.1495,0.2625,1.6156,1.0722,2.1316
design B (half outer ring),100.0,5,9.4,0.1936,0.1314,0.295,1.6223,1.0357,2.1838
design B (half outer ring),100.0,5,9.42,0.2134,0.1547,0.3095,1.6404,1.0504,2.2121
design B (half outer ring),100.0,5,9.44,0.2125,0.1585,0.338,1.6312,1.078,2.1835
design B (half outer ring),100.0,5,9.46,0.2532,0.1958,0.3627,1.6368,1.098,2.18
design B (half outer ring),100.0,5,9.48,0.2605,0.2211,0.359,1.6575,1.1121,2.2503
design B (half outer ring),100.0,5,9.5,0.2833,0.2467,0.3604,1.6599,1.1308,2.2444
design B (half outer ring),100.0,5,9.52,0.326,0.2224,0.4298,1.6727,1.1317,2.2591
design B (half outer ring),100.0,5,9.54,0.3663,0.2421,0.4658,1.6418,1.1229,2.2388
design B (half outer ring),100.0,5,9.56,0.3766,0.2529,0.4787,1.6003,1.1123,2.192
design B (half outer ring),100.0,5,9.58,0.3554,0.2725,0.4214,1.6198,1.1061,2.1917
design B (half outer ring),100.0,5,9.6,0.3373,0.2939,0.3811,1.4466,1.1022,1.9252
design B (half outer ring),100.0,5,9.62,0.301,0.2935,0.3317,1.5196,1.0884,2.037
design B (half outer ring),100.0,5,9.64,0.2802,0.2614,0.2958,1.5519,1.0733,2.0903
design B (half outer ring),100.0,5,9.66,0.2491,0.2233,0.269,1.5762,1.0522,2.105
design B (half outer ring),100.0,5,9.68,0.1818,0.1594,0.2126,1.5924,1.0464,2.1324
design B (half outer ring),100.0,5,9.7,0.1232,0.1007,0.1638,1.578,1.0733,2.0611
design B (half outer ring),100.0,5,9.72,0.1109,0.0739,0.1698,1.5166,1.0541,1.9915
design B (half outer ring),100.0,5,9.74,0.1353,0.119,0.1508,1.5194,1.0327,2.0126
design B (half outer ring),100.0,5,9.76,0.2087,0.1807,0.2199,1.4967,0.9906,2.017
design B (half outer ring),100.0,5,9.78,0.1928,0.1556,0.2212,1.5202,0.9987,2.038
design B (half outer ring),100.0,5,9.8,0.1667,0.1342,0.2111,1.522,0.9723,2.0599
design B (half outer ring),100.0,5,9.82,0.1799,0.1404,0.2296,1.5145,0.9757,2.0378
design B (half outer ring),100.0,5,9.84,0.154,0.1157,0.2094,1.5102,0.9693,2.0341
design B (half outer ring),100.0,5,9.86,0.1716,0.1351,0.2233,1.5389,0.9842,2.062
design B (half outer ring),100.0,5,9.88,0.1842,0.1603,0.2227,1.5268,0.9975,2.0349
design B (half outer ring),100.0,5,9.9,0.2063,0.195,0.24,1.5343,1.0057,2.0408
design B (half outer ring),100.0,5,9.92,0.2379,0.2126,0.2689,1.4971,1.02,1.9739
design B (half outer ring),100.0,5,9.94,0.2526,0.214,0.2836,1.4633,1.0212,1.9448
design B (half outer ring),100.0,5,9.96,0.2887,0.2707,0.2981,1.4423,1.0189,1.9631
design B (half outer ring),100.0,5,9.98,0.294,0.2567,0.3391,1.4047,0.9762,1.95
design B (half outer ring),100.0,5,10.0,0.3762,0.3396,0.3952,1.3985,0.9717,1.9426
design B (half outer ring),100.0,5,10.02,0.3673,0.2869,0.4048,1.427,0.9713,1.9871
design B (half outer ring),100.0,5,10.04,0.2554,0.146,0.3584,1.4864,1.048,1.9838
design B (half outer ring),100.0,5,10.06,0.2213,0.177,0.2873,1.4643,1.0361,1.9406
design B (half outer ring),100.0,5,10.08,0.2019,0.1747,0.2392,1.4188,1.0387,1.8861
design B (half outer ring),100.0,5,10.1,0.2273,0.1738,0.2876,1.4563,1.0784,1.9316
design B (half outer ring),100.0,5,10.12,0.1828,0.1402,0.2592,1.4728,1.0933,1.948
design B (half outer ring),100.0,5,10.14,0.186,0.1357,0.2612,1.4662,1.1001,1.9548
design B (half outer ring),100.0,5,10.16,0.2103,0.1205,0.3256,1.4643,1.1054,1.9889
design B (half outer ring),100.0,5,10.18,0.2781,0.1784,0.3693,1.4047,1.1006,1.9029
design B (half outer ring),100.0,5,10.2,0.2961,0.2061,0.3817,1.5173,1.1094,2.065
design B (half outer ring),100.0,5,10.22,0.2492,0.1846,0.3375,1.5372,1.0878,2.1052
design B (half outer ring),100.0,5,10.24,0.1696,0.1571,0.2453,1.5877,1.1017,2.1342
design B (half outer ring),100.0,5,10.26,0.2068,0.1644,0.278,1.6225,1.1274,2.1684
design B (half outer ring),100.0,5,10.28,0.2377,0.1748,0.3358,1.6337,1.1187,2.1974
design B (half outer ring),100.0,5,10.3,0.2947,0.2433,0.3558,1.7765,1.153,2.3701
design B (half outer ring),100.0,5,10.32,0.286,0.2012,0.3532,1.7546,1.1451,2.3039
design B (half outer ring),100.0,5,10.34,0.264,0.2277,0.3028,1.7549,1.1442,2.3063
design B (half outer ring),100.0,5,10.36,0.2512,0.1832,0.3479,1.7247,1.1427,2.2579
design B (half outer ring),100.0,5,10.38,0.2551,0.1725,0.3485,1.7238,1.1267,2.2668
design B (half outer ring),100.0,5,10.4,0.3311,0.2193,0.4336,1.7331,1.1232,2.2988
design B (half outer ring),100.0,5,10.42,0.4169,0.3002,0.4908,1.7367,1.1561,2.2817
design B (half outer ring),100.0,5,10.44,0.4206,0.326,0.4659,1.665,1.171,2.1615
design B (half outer ring),100.0,5,10.46,0.4399,0.3431,0.4849,1.6475,1.1698,2.1411
design B (half outer ring),100.0,5,10.48,0.5155,0.3881,0.5961,1.6677,1.1733,2.1803
design B (half outer ring),100.0,5,10.5,0.513,0.4035,0.579,1.6533,1.1536,2.1411
design B (half outer ring),100.0,5,10.52,0.4609,0.4094,0.4896,1.5932,1.1429,2.0611
design B (half outer ring),100.0,5,10.54,0.378,0.3525,0.3928,1.5792,1.1438,2.0456
design B (half outer ring),100.0,5,10.56,0.3426,0.3307,0.3877,1.5747,1.1348,2.0727
design B (half outer ring),100.0,5,10.58,0.3039,0.2721,0.3461,1.5822,1.1734,2.0168
design B (half outer ring),100.0,5,10.6,0.2621,0.2222,0.338,1.5652,1.1442,2.0243
design B (half outer ring),100.0,5,10.62,0.262,0.2423,0.3175,1.6081,1.1401,2.0877
design B (half outer ring),100.0,5,10.64,0.2874,0.2509,0.3448,1.5741,1.1294,2.0516
design B (half outer ring),100.0,5,10.66,0.3356,0.2646,0.4354,1.5818,1.1282,2.0852
design B (half outer ring),100.0,5,10.68,0.3534,0.2461,0.4889,1.582,1.1346,2.0979
design B (half outer ring),100.0,5,10.7,0.3586,0.2105,0.4614,1.5731,1.1241,2.0784
design B (half outer ring),100.0,5,10.72,0.3574,0.189,0.4882,1.5913,1.0972,2.1286
design B (half outer ring),100.0,5,10.74,0.3644,0.1688,0.5286,1.6088,1.1032,2.1414
design B (half outer ring),100.0,5,10.76,0.3247,0.1505,0.4764,1.6151,1.1174,2.0861
design B (half outer ring),100.0,5,10.78,0.338,0.1677,0.4974,1.5993,1.1189,2.0702
design B (half outer ring),100.0,5,10.8,0.3796,0.1564,0.59,1.6691,1.123,2.1656
design B (half outer ring),100.0,5,10.82,0.3745,0.1086,0.6675,1.7422,1.1263,2.2877
design B (half outer ring),100.0,5,10.84,0.3902,0.1152,0.6852,1.7271,1.1408,2.2342
design B (half outer ring),100.0,5,10.86,0.3523,0.0934,0.6703,1.6778,1.0848,2.2169
design B (half outer ring),100.0,5,10.88,0.2691,0.0794,0.5363,1.652,1.0749,2.2304
design B (half outer ring),100.0,5,10.9,0.1644,0.1102,0.33,1.6497,1.0627,2.2283
design B (half outer ring),100.0,5,10.92,0.1685,0.125,0.2921,1.6127,1.0632,2.2012
design B (half outer ring),100.0,5,10.94,0.1158,0.0318,0.2806,1.6276,1.0669,2.2042
design B (half outer ring),100.0,5,10.96,0.1552,0.084,0.278,1.6102,1.0751,2.1673
design B (half outer ring),100.0,5,10.98,0.1995,0.1157,0.3093,1.5744,1.0462,2.1966
design B (half outer ring),100.0,5,11.0,0.2729,0.1973,0.3216,1.5872,1.075,2.1842
design B (half outer ring),100.0,5,11.02,0.2824,0.2519,0.307,1.5676,1.0555,2.1872
design B (half outer ring),100.0,5,11.04,0.2668,0.24,0.3401,1.6449,1.0667,2.2931
design B (half outer ring),100.0,5,11.06,0.3123,0.2264,0.4112,1.6936,1.0883,2.3505
design B (half outer ring),100.0,5,11.08,0.362,0.2427,0.4331,1.7196,1.1074,2.3399
design B (half outer ring),100.0,5,11.1,0.2873,0.1982,0.3497,1.6849,1.0879,2.2677
design B (half outer ring),100.0,5,11.12,0.2489,0.1761,0.3125,1.6597,1.0817,2.2358
design B (half outer ring),100.0,5,11.14,0.2833,0.2532,0.3024,1.6654,1.0926,2.2402
design B (half outer ring),100.0,5,11.16,0.3219,0.2962,0.3384,1.6503,1.1007,2.1764
design B (half outer ring),100.0,5,11.18,0.3907,0.3533,0.4027,1.6651,1.1255,2.1816
design B (half outer ring),100.0,5,11.2,0.3625,0.3427,0.3713,1.6675,1.1361,2.1852
design B (half outer ring),100.0,5,11.22,0.3186,0.3023,0.3501,1.6128,1.1543,2.0943
design B (half outer ring),100.0,5,11.24,0.2684,0.2544,0.3205,1.6023,1.1368,2.0853
design B (half outer ring),100.0,5,11.26,0.2233,0.2092,0.3035,1.6095,1.1582,2.0548
design B (half outer ring),100.0,5,11.28,0.242,0.1673,0.3856,1.621,1.1413,2.0738
design B (half outer ring),100.0,5,11.3,0.2622,0.1477,0.4163,1.6303,1.1402,2.0716
design B (half outer ring),100.0,5,11.32,0.3463,0.1773,0.4981,1.5581,1.1395,1.9595
design B (half outer ring),100.0,5,11.34,0.2819,0.1542,0.4217,1.5001,1.1209,1.8807
design B (half outer ring),100.0,5,11.36,0.2937,0.1482,0.4364,1.51,1.1501,1.9061
design B (half outer ring),100.0,5,11.38,0.3238,0.211,0.435,1.5012,1.133,1.9225
design B (half outer ring),100.0,5,11.4,0.2984,0.2409,0.3443,1.5364,1.1601,1.942
design B (half outer ring),100.0,5,11.42,0.2856,0.2461,0.3279,1.5164,1.138,1.9319
design B (half outer ring),100.0,5,11.44,0.2002,0.1745,0.2829,1.5082,1.1381,1.9146
design B (half outer ring),100.0,5,11.46,0.1608,0.131,0.2588,1.4988,1.1644,1.8887
design B (half outer ring),100.0,5,11.48,0.1574,0.1263,0.2316,1.5249,1.1625,1.8944
design B (half outer ring),100.0,5,11.5,0.1922,0.0808,0.3173,1.5385,1.153,1.9141
design B (half outer ring),100.0,5,11.52,0.2733,0.1614,0.3779,1.6463,1.1674,2.0775
design B (half outer ring),100.0,5,11.54,0.2062,0.1644,0.3008,1.6418,1.1588,2.0722
design B (half outer ring),100.0,5,11.56,0.2148,0.171,0.302,1.6145,1.1268,2.0411
design B (half outer ring),100.0,5,11.58,0.2135,0.1806,0.3064,1.6541,1.1402,2.0899
design B (half outer ring),100.0,5,11.6,0.2001,0.1741,0.2803,1.7005,1.1669,2.1355
design B (half outer ring),100.0,5,11.62,0.2639,0.2184,0.3134,1.6924,1.1739,2.1148
design B (half outer ring),100.0,5,11.64,0.2872,0.2184,0.3284,1.5974,1.1622,1.9928
design B (half outer ring),100.0,5,11.66,0.2809,0.2202,0.3273,1.6048,1.1606,2.0115
design B (half outer ring),100.0,5,11.68,0.2554,0.2042,0.3156,1.5802,1.1338,1.9866
design B (half outer ring),100.0,5,11.7,0.2701,0.1964,0.3615,1.5823,1.1461,2.0435
design B (half outer ring),100.0,5,11.72,0.2205,0.2049,0.2882,1.554,1.1643,1.9862
design B (half outer ring),100.0,5,11.74,0.2225,0.1717,0.3084,1.5557,1.1404,2.0056
design B (half outer ring),100.0,5,11.76,0.2513,0.1761,0.3459,1.6057,1.1533,2.0774
design B (half outer ring),100.0,5,11.78,0.2721,0.1861,0.3518,1.5951,1.1511,2.0809
design B (half outer ring),100.0,5,11.8,0.3074,0.2271,0.3107,1.2151,1.0647,1.5828
design B (half outer ring),100.0,5,11.82,0.1894,0.1863,0.2969,1.1858,1.0457,1.5977
design B (half outer ring),100.0,5,11.84,0.2124,0.1759,0.4035,1.1951,1.0527,1.6913
design B (half outer ring),100.0,5,11.86,0.2202,0.1969,0.4394,1.2089,1.077,1.705
design B (half outer ring),100.0,5,11.88,0.2547,0.2372,0.4528,1.1858,1.0587,1.6983
design B (half outer ring),100.0,5,11.9,0.384,0.279,0.5199,1.1372,1.0555,1.6786
design B (half outer ring),100.0,5,11.92,0.478,0.3315,0.5606,1.1458,1.0402,1.6857
design B (half outer ring),100.0,5,11.94,0.5656,0.3625,0.5903,1.1529,1.039,1.6912
design B (half outer ring),100.0,5,11.96,0.5526,0.3601,0.5688,1.1656,1.0516,1.7023
design B (half outer ring),100.0,5,11.98,0.5432,0.4284,0.5689,1.1866,1.0817,1.7133
design B (half outer ring),100.0,5,12.0,0.5629,0.4623,0.6037,1.1769,1.0809,1.7131
design B (half outer ring),100.0,5,12.02,0.498,0.445,0.5646,1.1507,1.0708,1.6876
design B (half outer ring),100.0,5,12.04,0.4531,0.4394,0.5564,1.1642,1.0743,1.7271
design B (half outer ring),100.0,5,12.06,0.4112,0.3667,0.5688,1.1306,1.0589,1.7239
design B (half outer ring),100.0,5,12.08,0.4228,0.3469,0.5755,1.1336,1.0616,1.7566
design B (half outer ring),100.0,5,12.1,0.4782,0.3524,0.4953,1.1479,1.0891,1.7616
design B (half outer ring),100.0,5,12.12,0.4204,0.3252,0.4431,1.1721,1.0984,1.7551
design B (half outer ring),100.0,5,12.14,0.3091,0.2694,0.394,1.1746,1.0978,1.754
design B (half outer ring),100.0,5,12.16,0.2811,0.2296,0.3449,1.1779,1.1096,1.7843
design B (half outer ring),100.0,5,12.18,0.2851,0.2243,0.3079,1.1706,1.0934,1.7858
design B (half outer ring),100.0,5,12.2,0.2601,0.2163,0.2965,1.151,1.0902,1.7715
design B (half outer ring),100.0,5,12.22,0.1534,0.1509,0.2352,1.1315,1.0875,1.8213
design B (half outer ring),100.0,5,12.24,0.3197,0.2549,0.3216,1.1049,1.0629,1.8921
design B (half outer ring),100.0,5,12.26,0.3447,0.2991,0.3592,1.0731,1.0337,1.8786
design B (half outer ring),100.0,5,12.28,0.2788,0.2777,0.3205,1.095,1.0454,1.9054
design B (half outer ring),100.0,5,12.3,0.3187,0.2701,0.4338,1.044,1.0259,1.9212
design B (half outer ring),100.0,5,12.32,0.3551,0.2682,0.4808,1.0696,1.0271,1.9108
design B (half outer ring),100.0,5,12.34,0.3807,0.2721,0.478,1.1013,1.0382,1.9217
design B (half outer ring),100.0,5,12.36,0.424,0.3288,0.5563,1.0671,1.0274,1.9203
design B (half outer ring),100.0,5,12.38,0.4361,0.3517,0.6335,1.081,1.0242,1.9206
design B (half outer ring),100.0,5,12.4,0.4637,0.3751,0.6872,1.0658,1.0365,1.9166
design B (half outer ring),100.0,5,12.42,0.4967,0.4098,0.7534,1.0487,1.0385,1.8818
design B (half outer ring),100.0,5,12.44,0.489,0.3895,0.7655,1.0527,1.0331,1.8526
design B (half outer ring),100.0,5,12.46,0.4684,0.3631,0.775,1.0496,1.0357,1.8472
design B (half outer ring),100.0,5,12.48,0.4026,0.3389,0.6869,1.0446,1.0433,1.7782
design B (half outer ring),100.0,5,12.5,0.388,0.3422,0.6024,1.0525,1.0448,1.7078
design B (half outer ring),100.0,5,12.52,0.3969,0.3571,0.5548,1.0735,1.0524,1.704
design B (half outer ring),100.0,5,12.54,0.3709,0.3575,0.4643,1.0878,1.067,1.7165
design B (half outer ring),100.0,5,12.56,0.3827,0.3381,0.4229,1.1119,1.0648,1.7259
design B (half outer ring),100.0,5,12.58,0.3186,0.3069,0.3592,1.1121,1.0531,1.7161
design B (half outer ring),100.0,5,12.6,0.3225,0.2927,0.3432,1.1183,1.0941,1.7361
design B (half outer ring),100.0,5,12.62,0.3209,0.3149,0.3251,1.1286,1.0981,1.7946
design B (half outer ring),100.0,5,12.64,0.2709,0.2479,0.3146,1.1048,1.0955,1.7455
design B (half outer ring),100.0,5,12.66,0.2778,0.2748,0.3493,1.0942,1.0851,1.7063
design B (half outer ring),100.0,5,12.68,0.2876,0.2642,0.3443,1.0752,1.0656,1.6925
design B (half outer ring),100.0,5,12.7,0.3996,0.3126,0.4099,1.0925,1.0585,1.7406
design B (half outer ring),100.0,5,12.72,0.4007,0.2857,0.4196,1.0765,1.0317,1.7238
design B (half outer ring),100.0,5,12.74,0.336,0.2339,0.4183,1.0433,1.0192,1.7166
design B (half outer ring),100.0,5,12.76,0.2823,0.1597,0.3543,1.0174,1.0015,1.6731
design B (half outer ring),100.0,5,12.78,0.2027,0.1145,0.3151,1.0447,1.0163,1.6843
design B (half outer ring),100.0,5,12.8,0.1987,0.1394,0.2951,1.0461,1.0051,1.6374
design B (half outer ring),100.0,5,12.82,0.1617,0.1339,0.3406,1.0288,0.9793,1.6391
design B (half outer ring),100.0,5,12.84,0.1047,0.1043,0.3248,1.0468,0.9684,1.6379
design B (half outer ring),100.0,5,12.86,0.1484,0.1185,0.2817,1.0909,0.9665,1.6245
design B (half outer ring),100.0,5,12.88,0.1782,0.1184,0.2575,1.1328,0.9896,1.5403
design B (half outer ring),100.0,5,12.9,0.21,0.136,0.2728,1.0797,0.9632,1.5059
design B (half outer ring),100.0,5,12.92,0.209,0.159,0.2627,1.0471,0.9385,1.489
design B (half outer ring),100.0,5,12.94,0.2175,0.1569,0.2573,1.0505,0.9371,1.4901
design B (half outer ring),100.0,5,12.96,0.2161,0.1873,0.2473,1.0469,0.932,1.4894
design B (half outer ring),100.0,5,12.98,0.1786,0.1774,0.2093,1.0324,0.9362,1.4907
design B (half outer ring),100.0,5,13.0,0.1816,0.1686,0.1923,1.0429,0.9419,1.5062
design B (half outer ring),100.0,5,13.02,0.1775,0.1747,0.2004,1.0594,0.9391,1.5221
design B (half outer ring),100.0,5,13.04,0.1971,0.1391,0.2059,1.0692,0.9606,1.4996
design B (half outer ring),100.0,5,13.06,0.1945,0.123,0.201,1.046,0.9372,1.4716
design B (half outer ring),100.0,5,13.08,0.1632,0.1556,0.1682,1.0298,0.9429,1.5727
design B (half outer ring),100.0,5,13.1,0.1719,0.1408,0.1864,1.0565,0.964,1.5719
design B (half outer ring),100.0,5,13.12,0.1228,0.1085,0.1578,1.0414,0.9624,1.5278
design B (half outer ring),100.0,5,13.14,0.2279,0.2043,0.2413,1.024,0.9523,1.578
design B (half outer ring),100.0,5,13.16,0.2412,0.2107,0.2532,0.9553,0.9111,1.5457
design B (half outer ring),100.0,5,13.18,0.2849,0.2535,0.286,0.9353,0.8976,1.5736
design B (half outer ring),100.0,5,13.2,0.2849,0.2227,0.2856,0.9567,0.9127,1.5708
design B (half outer ring),100.0,5,13.22,0.1848,0.1624,0.297,0.9555,0.9126,1.5536
design B (half outer ring),100.0,5,13.24,0.1722,0.119,0.3455,0.9295,0.9177,1.5141
design B (half outer ring),100.0,5,13.26,0.1792,0.1659,0.3802,0.9426,0.9278,1.5226
design B (half outer ring),100.0,5,13.28,0.2224,0.2021,0.393,0.9431,0.9301,1.5593
design B (half outer ring),100.0,5,13.3,0.2347,0.1957,0.3853,0.9382,0.9148,1.6039
design B (half outer ring),100.0,5,13.32,0.1918,0.183,0.379,0.9618,0.9223,1.6274
design B (half outer ring),100.0,5,13.34,0.1943,0.1553,0.3591,0.9423,0.9277,1.6511
design B (half outer ring),100.0,5,13.36,0.1926,0.1835,0.3289,0.9421,0.9304,1.5649
design B (half outer ring),100.0,5,13.38,0.2656,0.2346,0.364,0.9269,0.9083,1.5505
design B (half outer ring),100.0,5,13.4,0.3501,0.2752,0.3739,0.9173,0.8955,1.5373
design B (half outer ring),100.0,5,13.42,0.3418,0.2811,0.3532,0.9249,0.9082,1.4887
design B (half outer ring),100.0,5,13.44,0.2798,0.2593,0.3095,0.9183,0.9163,1.5186
design B (half outer ring),100.0,5,13.46,0.2794,0.2613,0.363,0.9593,0.9344,1.59
design B (half outer ring),100.0,5,13.48,0.3219,0.2617,0.3563,0.9283,0.9216,1.5839
design B (half outer ring),100.0,5,13.5,0.3657,0.2563,0.3668,0.9475,0.9293,1.6043
design B (half outer ring),100.0,5,13.52,0.3114,0.2175,0.3693,0.9399,0.9229,1.5764
design B (half outer ring),100.0,5,13.54,0.4378,0.2422,0.4422,0.9949,0.9465,1.6086
design B (half outer ring),100.0,5,13.56,0.3849,0.2283,0.3934,1.0511,0.9693,1.5998
design B (half outer ring),100.0,5,13.58,0.3353,0.2538,0.3462,1.0465,0.971,1.5495
design B (half outer ring),100.0,5,13.6,0.3344,0.3019,0.3542,1.0605,0.9719,1.5621
design B (half outer ring),100.0,5,13.62,0.2928,0.2603,0.3321,1.0425,0.9708,1.509
design B (half outer ring),100.0,5,13.64,0.1832,0.1604,0.3278,1.0471,0.9697,1.4889
design B (half outer ring),100.0,5,13.66,0.1841,0.1342,0.358,1.0487,1.0,1.4756
design B (half outer ring),100.0,5,13.68,0.2166,0.1418,0.3837,1.1262,1.0665,1.5181
design B (half outer ring),100.0,5,13.7,0.2284,0.1854,0.4187,1.153,1.0818,1.472
design B (half outer ring),100.0,5,13.72,0.3599,0.2782,0.5017,1.1422,1.0764,1.4295
design B (half outer ring),100.0,5,13.74,0.5051,0.3756,0.5823,1.1075,1.0682,1.3311
design B (half outer ring),100.0,5,13.76,0.4845,0.3407,0.5751,1.0709,1.0582,1.2947
design B (half outer ring),100.0,5,13.78,0.511,0.3637,0.6039,1.061,1.0533,1.3072
design B (half outer ring),100.0,5,13.8,0.3975,0.2968,0.528,1.0528,1.0488,1.3516
design B (half outer ring),100.0,5,13.82,0.2789,0.2138,0.4267,1.0524,1.0513,1.4707
design B (half outer ring),100.0,5,13.84,0.1821,0.1298,0.3167,1.0448,1.038,1.4905
design B (half outer ring),100.0,5,13.86,0.2415,0.1269,0.3025,1.0649,1.0587,1.4745
design B (half outer ring),100.0,5,13.88,0.2857,0.1721,0.288,1.0721,1.0487,1.4768
