frame,timestamp_sec,detected,line_point_x,line_point_y,line_dir_x,line_dir_y,line_angle_deg,longest_width_px
1447,49.23572439478585,True,99.61,112.58,0.9973,-0.0736,-4.22,122.73
1448,49.26975046554935,True,100.26,112.22,0.9969,-0.0787,-4.51,121.98
1449,49.30377653631285,True,101.32,112.66,0.9969,-0.0787,-4.51,127.55
1450,49.33780260707635,True,101.8,112.38,0.9968,-0.0797,-4.57,126.08
1451,49.37182867783985,True,101.41,112.5,0.9969,-0.0788,-4.52,127.87
1452,49.40585474860335,True,100.2,112.44,0.9972,-0.0742,-4.26,124.79
1453,49.439880819366856,True,98.7,112.29,0.9976,-0.0689,-3.95,123.18
1454,49.47390689013036,True,96.91,112.06,0.9981,-0.0617,-3.53,119.94
1455,49.507932960893854,True,94.92,111.73,0.9967,-0.0815,-4.68,127.13
1456,49.541959031657356,True,92.82,111.66,0.9968,-0.0803,-4.61,133.14
1457,49.57598510242086,True,90.92,111.37,0.9976,-0.0693,-3.97,127.16
1458,49.61001117318436,True,89.86,111.21,0.9978,-0.0659,-3.78,127.18
1459,49.64403724394786,True,89.49,111.21,0.9972,-0.0753,-4.32,131.21
1460,49.67806331471136,True,89.87,111.26,0.9972,-0.0753,-4.32,130.04
1461,49.71208938547486,True,90.68,111.39,0.9971,-0.0765,-4.39,130.06
1462,49.746115456238364,True,91.89,112.16,0.9985,-0.0548,-3.14,118.21
1463,49.78014152700187,True,93.86,111.88,0.998,-0.0634,-3.64,130.25
1464,49.81416759776536,True,94.64,112.19,0.9973,-0.0732,-4.2,131.52
1465,49.848193668528864,True,97.76,112.42,0.9986,-0.0529,-3.03,125.44
1466,49.88221973929237,True,99.79,112.48,0.9985,-0.055,-3.15,126.9
1467,49.91624581005587,True,100.97,112.5,0.9984,-0.0568,-3.26,128.6
1468,49.950271880819365,True,102.66,112.47,0.9987,-0.051,-2.93,127.91
1469,49.98429795158287,True,102.74,111.66,0.9947,-0.1033,-5.93,188.88
1470,50.01832402234637,True,102.74,111.58,0.9941,-0.1083,-6.22,202.5
1471,50.05235009310987,True,102.28,112.03,0.9983,-0.0579,-3.32,137.41
1472,50.086376163873375,True,100.38,111.73,0.9993,-0.0367,-2.1,128.81
1473,50.12040223463687,True,99.04,111.69,0.9982,-0.0595,-3.41,137.29
1474,50.15442830540037,True,97.14,111.67,0.999,-0.0445,-2.55,130.54
1475,50.188454376163875,True,95.36,111.69,0.9999,-0.016,-0.91,118.94
1476,50.22248044692738,True,94.14,111.49,0.9986,-0.0522,-2.99,139.27
1477,50.25650651769087,True,93.43,111.65,0.9987,-0.0503,-2.88,137.17
1478,50.290532588454376,True,93.02,111.85,0.999,-0.0448,-2.57,127.82
1479,50.32455865921788,True,92.78,112.04,0.9991,-0.0421,-2.41,132.48
1480,50.35858472998138,True,93.08,111.32,0.999,-0.0438,-2.51,149.92
1481,50.39261080074488,True,95.65,111.75,0.999,-0.0458,-2.63,156.7
1482,50.42663687150838,True,96.84,112.86,0.9999,-0.0114,-0.66,123.84
1483,50.46066294227188,True,99.07,113.16,0.9993,-0.0367,-2.11,125.36
1484,50.494689013035384,True,101.07,113.35,0.9991,-0.0432,-2.48,124.61
1485,50.528715083798886,True,102.76,113.28,0.9993,-0.0376,-2.15,124.05
1486,50.56274115456238,True,103.54,113.33,1.0,0.0006,0.04,120.18
1487,50.596767225325884,True,105.13,112.21,0.9994,-0.0349,-2.0,152.52
1488,50.63079329608939,True,105.63,112.92,0.9994,-0.0332,-1.9,128.65
1489,50.66481936685289,True,105.49,112.71,0.9995,-0.0313,-1.79,128.47
1490,50.69884543761639,True,105.41,112.33,0.9994,-0.0347,-1.99,128.08
1491,50.73287150837989,True,104.53,112.21,0.9993,-0.0371,-2.13,128.77
1492,50.76689757914339,True,103.67,111.1,0.9997,-0.0256,-1.47,153.97
1493,50.80092364990689,True,102.77,111.05,0.9998,-0.0221,-1.27,153.65
1494,50.834949720670394,True,102.31,111.06,0.9998,-0.0215,-1.23,152.94
1495,50.8689757914339,True,100.76,111.94,0.9996,-0.0271,-1.55,123.55
1496,50.90300186219739,True,100.27,111.29,0.9999,-0.0146,-0.84,149.61
1497,50.937027932960895,True,99.39,112.64,1.0,0.0005,0.03,116.85
1498,50.9710540037244,True,99.6,112.92,1.0,0.0025,0.14,116.15
1499,51.0050800744879,True,99.91,112.25,0.9999,-0.0161,-0.92,139.52
1500,51.039106145251395,True,101.0,113.57,0.9994,-0.0339,-1.94,113.44
1501,51.0731322160149,True,100.63,112.92,0.9999,-0.0134,-0.77,141.26
1502,51.1071582867784,True,102.02,113.0,0.9999,-0.013,-0.74,142.47
1503,51.1411843575419,True,103.27,113.14,0.9999,-0.0137,-0.78,144.16
1504,51.175210428305405,True,104.97,114.06,0.9998,0.0209,1.2,109.52
1505,51.2092364990689,True,106.09,114.23,0.9995,0.0317,1.82,107.1
1506,51.2432625698324,True,106.17,113.05,0.9999,-0.0132,-0.75,144.0
1507,51.277288640595906,True,106.28,112.96,0.9999,-0.0129,-0.74,139.95
1508,51.31131471135941,True,106.41,113.85,1.0,-0.0047,-0.27,121.03
1509,51.3453407821229,True,106.13,112.75,1.0,0.0033,0.19,132.58
1510,51.379366852886406,True,106.06,112.18,0.9999,-0.011,-0.63,144.39
1511,51.41339292364991,True,105.42,111.94,0.9999,-0.0156,-0.89,134.08
1512,51.44741899441341,True,104.58,113.04,0.9997,-0.0232,-1.33,112.27
1513,51.48144506517691,True,104.11,112.68,0.9996,-0.0292,-1.67,125.87
1514,51.51547113594041,True,103.58,111.9,0.9999,-0.0149,-0.85,132.83
1515,51.54949720670391,True,103.0,113.38,0.9998,-0.02,-1.15,118.3
1516,51.583523277467414,True,102.21,112.45,1.0,-0.0039,-0.22,142.09
1517,51.61754934823092,True,102.19,113.39,0.0,-1.0,-90.0,984.08
1518,51.65157541899441,True,101.69,113.65,0.0,-1.0,-90.0,55.79
1519,51.685601489757914,True,100.77,113.55,1.0,0.0023,0.13,148.64
1520,51.71962756052142,True,100.59,113.69,0.985,-0.1724,-9.93,225.1
1521,51.75365363128492,True,100.07,112.67,1.0,-0.0049,-0.28,139.51
1522,51.78767970204842,True,100.56,112.41,1.0,-0.005,-0.28,156.27
1523,51.82170577281192,True,100.54,113.22,0.9997,-0.0262,-1.5,121.5
1524,51.85573184357542,True,100.47,113.17,0.9997,-0.0235,-1.35,122.72
1525,51.88975791433892,True,101.73,112.64,0.9995,-0.0323,-1.85,121.53
1526,51.923783985102425,True,102.15,111.37,0.9999,-0.0156,-0.89,150.48
1527,51.95781005586592,True,102.75,112.07,1.0,-0.0086,-0.49,122.08
1528,51.99183612662942,True,103.63,111.98,0.9998,-0.0192,-1.1,124.89
1529,52.025862197392925,True,104.1,111.84,0.9997,-0.0228,-1.3,128.36
1530,52.05988826815643,True,104.58,111.9,0.9995,-0.0311,-1.78,126.13
1531,52.09391433891993,True,104.74,111.81,0.9996,-0.0266,-1.53,127.9
1532,52.127940409683426,True,104.65,111.97,0.9996,-0.0279,-1.6,128.61
1533,52.16196648044693,True,104.03,111.05,0.9998,-0.0199,-1.14,158.99
1534,52.19599255121043,True,103.22,111.02,0.9998,-0.0216,-1.24,157.26
1535,52.23001862197393,True,101.51,111.85,0.9998,-0.0205,-1.17,128.77
1536,52.26404469273743,True,99.99,110.6,0.9998,-0.0202,-1.16,156.83
1537,52.29807076350093,True,98.52,111.28,0.9995,-0.0321,-1.84,134.04
1538,52.33209683426443,True,97.79,110.96,0.9997,-0.0258,-1.48,138.52
1539,52.366122905027936,True,96.61,110.93,0.9994,-0.0354,-2.03,132.49
1540,52.40014897579144,True,95.73,110.18,0.9995,-0.0306,-1.75,138.74
1541,52.434175046554934,True,95.59,109.98,0.9994,-0.0358,-2.05,138.91
1542,52.468201117318436,True,96.41,109.74,0.9994,-0.035,-2.0,147.0
1543,52.50222718808194,True,97.46,109.8,0.9993,-0.0383,-2.19,143.19
1544,52.53625325884544,True,98.56,109.66,0.9991,-0.0414,-2.37,149.14
1545,52.57027932960894,True,100.05,109.67,0.9991,-0.0425,-2.43,146.4
1546,52.60430540037244,True,100.82,109.87,0.999,-0.0455,-2.61,143.69
1547,52.63833147113594,True,102.89,109.69,0.9989,-0.0462,-2.65,145.07
1548,52.672357541899444,True,103.81,109.63,0.9989,-0.0466,-2.67,146.93
1549,52.70638361266295,True,104.38,109.36,0.9988,-0.0494,-2.83,155.22
1550,52.74040968342644,True,104.2,109.31,0.9987,-0.0517,-2.97,151.54
1551,52.774435754189945,True,103.53,109.4,0.9985,-0.0545,-3.12,148.03
1552,52.80846182495345,True,102.35,109.18,0.9985,-0.0544,-3.12,144.18
1553,52.84248789571695,True,101.01,108.98,0.9982,-0.0592,-3.39,151.63
1554,52.876513966480445,True,100.37,109.11,0.9982,-0.0596,-3.42,148.82
1555,52.91054003724395,True,98.61,108.74,0.9983,-0.0579,-3.32,145.43
1556,52.94456610800745,True,96.11,108.79,0.9979,-0.065,-3.73,147.25
1557,52.97859217877095,True,94.74,108.11,0.9975,-0.0701,-4.02,152.9
1558,53.012618249534455,True,93.66,108.23,0.9975,-0.0707,-4.05,149.47
1559,53.04664432029795,True,92.94,108.06,0.9972,-0.0745,-4.27,151.65
1560,53.08067039106145,True,93.26,107.88,0.9968,-0.0798,-4.57,151.02
1561,53.114696461824956,True,93.66,107.89,0.9963,-0.0855,-4.9,155.02
1562,53.14872253258846,True,94.11,107.94,0.9963,-0.0856,-4.91,153.0
1563,53.18274860335195,True,95.41,108.05,0.996,-0.0889,-5.1,156.44
1564,53.216774674115456,True,96.68,108.48,0.9959,-0.0901,-5.17,145.35
1565,53.25080074487896,True,97.41,108.18,0.995,-0.0996,-5.71,157.86
1566,53.28482681564246,True,98.05,108.1,0.9925,-0.1226,-7.04,174.9
1567,53.31885288640596,True,98.39,108.46,0.9964,-0.0853,-4.89,138.02
1568,53.35287895716946,True,98.69,108.22,0.9953,-0.0965,-5.54,147.21
1569,53.38690502793296,True,98.78,107.94,0.9945,-0.1043,-5.99,147.23
1570,53.420931098696464,True,98.08,107.59,0.9941,-0.1087,-6.24,153.69
1571,53.454957169459966,True,96.78,107.37,0.9897,-0.1434,-8.25,191.15
1572,53.48898324022346,True,95.57,107.46,0.9932,-0.1164,-6.68,150.08
1573,53.523009310986964,True,93.81,107.27,0.9931,-0.1176,-6.75,153.29
1574,53.55703538175047,True,92.09,107.06,0.9914,-0.1307,-7.51,162.28
1575,53.59106145251397,True,90.48,107.21,0.995,-0.0999,-5.73,137.29
1576,53.62508752327747,True,89.07,107.38,0.9943,-0.1066,-6.12,140.95
1577,53.65911359404097,True,88.47,107.31,0.9932,-0.1167,-6.7,141.28
1578,53.69313966480447,True,87.66,107.12,0.9881,-0.154,-8.86,185.79
1579,53.72716573556797,True,87.34,107.38,0.9842,-0.1772,-10.21,219.83
1580,53.761191806331475,True,87.67,107.5,0.9855,-0.1695,-9.76,202.77
1581,53.79521787709497,True,88.05,107.94,0.989,-0.1479,-8.51,157.43
1582,53.82924394785847,True,89.05,108.05,0.9832,-0.1827,-10.53,214.19
1583,53.863270018621975,True,89.68,108.14,0.9832,-0.1824,-10.51,194.75
1584,53.89729608938548,True,90.67,108.21,0.9809,-0.1944,-11.21,215.0
1585,53.93132216014898,True,91.02,108.21,0.9834,-0.1814,-10.45,206.15
1586,53.965348230912475,True,91.54,108.24,0.9859,-0.1675,-9.64,163.49
1587,53.99937430167598,True,92.13,108.07,0.9802,-0.198,-11.42,229.67
1588,54.03340037243948,True,92.44,107.98,0.9791,-0.2036,-11.74,244.9
1589,54.06742644320298,True,92.52,107.82,0.9796,-0.2012,-11.6,226.25
1590,54.101452513966485,True,92.42,107.76,0.9756,-0.2196,-12.69,286.28
1591,54.13547858472998,True,92.58,107.57,0.9767,-0.2147,-12.4,267.81
1592,54.16950465549348,True,92.36,107.18,0.9791,-0.2034,-11.74,233.1
1593,54.203530726256986,True,92.03,107.3,0.9768,-0.214,-12.36,261.97
1594,54.23755679702049,True,91.62,107.58,0.976,-0.2178,-12.58,290.45
1595,54.271582867783984,True,91.22,107.54,0.9745,-0.2245,-12.97,315.01
1596,54.305608938547486,True,90.33,107.78,0.9717,-0.2362,-13.66,495.57
1597,54.33963500931099,True,89.48,107.94,0.9739,-0.2269,-13.12,363.0
1598,54.37366108007449,True,88.51,108.16,0.9731,-0.2306,-13.33,425.17
1599,54.407687150837994,True,87.81,108.55,0.9717,-0.2363,-13.67,569.32
1600,54.44171322160149,True,87.22,108.46,0.9695,-0.2451,-14.19,968.65
1601,54.47573929236499,True,86.13,108.85,0.0,-1.0,-90.0,966.62
1602,54.509765363128494,True,85.79,108.81,0.9677,-0.2521,-14.6,1704.75
1603,54.543791433892,True,85.69,108.91,0.0,-1.0,-90.0,835.02
1604,54.57781750465549,True,85.65,108.93,0.0,-1.0,-90.0,597.51
1605,54.611843575418995,True,85.59,108.95,0.0,-1.0,-90.0,660.93
1606,54.6458696461825,True,85.72,109.02,0.0,-1.0,-90.0,502.9
1607,54.679895716946,True,86.3,109.18,0.0,-1.0,-90.0,231.09
1608,54.7139217877095,True,86.96,108.78,0.0,-1.0,-90.0,447.54
1609,54.747947858473,True,87.71,108.65,0.0,-1.0,-90.0,199.99
1610,54.7819739292365,True,88.46,108.73,0.0,-1.0,-90.0,172.21
1611,54.816,True,89.03,108.73,0.0,-1.0,-90.0,153.75
1612,54.850026070763505,True,89.71,108.46,0.0,-1.0,-90.0,134.3
1613,54.884052141527,True,90.35,108.52,0.0,-1.0,-90.0,135.7
1614,54.9180782122905,True,90.95,108.76,0.0,-1.0,-90.0,147.58
1615,54.952104283054005,True,91.22,108.87,0.0,-1.0,-90.0,138.55
1616,54.98613035381751,True,92.11,109.08,0.0,-1.0,-90.0,125.2
1617,55.02015642458101,True,92.9,109.9,0.9828,-0.1849,-10.65,265.93
1618,55.054182495344506,True,93.45,110.17,0.0,-1.0,-90.0,122.19
1619,55.08820856610801,True,93.35,110.25,0.0,-1.0,-90.0,135.51
1620,55.12223463687151,True,92.66,110.64,0.0,-1.0,-90.0,145.99
1621,55.15626070763501,True,92.2,110.96,0.9775,-0.2111,-12.19,218.25
1622,55.19028677839851,True,91.47,110.83,0.0,-1.0,-90.0,163.79
1623,55.22431284916201,True,90.72,110.87,0.9891,-0.1475,-8.48,121.82
1624,55.258338919925514,True,89.4,110.65,0.9862,-0.1654,-9.52,136.38
1625,55.292364990689016,True,88.3,110.3,0.0,-1.0,-90.0,320.86
1626,55.32639106145252,True,86.84,110.31,0.988,-0.1544,-8.88,133.35
1627,55.360417132216014,True,85.62,109.86,0.0,-1.0,-90.0,355.12
1628,55.39444320297952,True,85.75,109.7,0.9898,-0.1425,-8.19,125.14
1629,55.42846927374302,True,85.82,109.69,0.9882,-0.1531,-8.81,135.83
1630,55.46249534450652,True,86.46,109.31,0.9839,-0.1788,-10.3,162.1
1631,55.49652141527002,True,87.44,109.22,0.0,-1.0,-90.0,1236.95
1632,55.53054748603352,True,88.35,109.32,0.9842,-0.1768,-10.18,166.83
1633,55.56457355679702,True,90.83,109.8,0.9905,-0.1373,-7.89,135.83
1634,55.598599627560525,True,92.77,110.2,0.9844,-0.1758,-10.12,175.47
1635,55.63262569832403,True,94.72,110.57,0.9907,-0.1359,-7.81,137.09
1636,55.66665176908752,True,96.62,110.68,0.9906,-0.1369,-7.87,144.33
1637,55.700677839851025,True,97.76,110.3,0.9813,-0.1922,-11.08,441.65
1638,55.73470391061453,True,98.41,111.16,0.993,-0.1179,-6.77,128.2
1639,55.76872998137803,True,98.5,111.17,0.9932,-0.1167,-6.7,135.88
1640,55.802756052141525,True,98.11,110.42,0.9854,-0.17,-9.79,275.71
1641,55.83678212290503,True,96.89,110.45,0.9863,-0.1648,-9.48,248.6
1642,55.87080819366853,True,95.65,111.2,0.9955,-0.0943,-5.41,125.51
1643,55.90483426443203,True,94.16,110.98,0.9954,-0.0963,-5.53,131.82
1644,55.938860335195535,True,93.19,110.78,0.9963,-0.0861,-4.94,129.38
1645,55.97288640595903,True,91.48,110.34,0.9964,-0.0852,-4.89,129.13
1646,56.00691247672253,True,90.89,110.59,0.9967,-0.0814,-4.67,128.15
1647,56.040938547486036,True,89.97,110.3,0.9976,-0.0691,-3.96,121.91
1648,56.07496461824954,True,89.38,109.54,0.9895,-0.1443,-8.3,255.13
1649,56.108990689013034,True,89.59,110.45,0.9974,-0.0717,-4.11,129.04
1650,56.143016759776536,True,90.38,110.53,0.9966,-0.0827,-4.75,132.43
1651,56.17704283054004,True,91.17,110.11,0.9905,-0.1373,-7.89,288.53
1652,56.21106890130354,True,93.1,111.1,0.9978,-0.067,-3.84,127.33
1653,56.245094972067044,True,94.18,110.36,0.9899,-0.1416,-8.14,372.04
1654,56.27912104283054,True,95.82,111.57,0.9986,-0.0533,-3.06,115.43
1655,56.31314711359404,True,98.97,111.92,0.9982,-0.0595,-3.41,117.35
1656,56.347173184357544,True,100.79,111.78,0.9976,-0.0699,-4.01,131.92
1657,56.38119925512105,True,101.83,111.26,0.9915,-0.1303,-7.49,355.43
1658,56.41522532588454,True,102.67,111.28,0.9923,-0.124,-7.12,321.45
1659,56.449251396648044,True,103.18,111.24,0.9928,-0.1194,-6.86,286.04
1660,56.48327746741155,True,103.22,111.21,0.9931,-0.1169,-6.72,278.37
1661,56.51730353817505,True,103.09,111.21,0.9928,-0.1196,-6.87,326.1
1662,56.55132960893855,True,103.0,111.79,0.999,-0.0458,-2.62,127.15
1663,56.58535567970205,True,101.34,111.09,0.998,-0.064,-3.67,158.76
1664,56.61938175046555,True,99.75,111.75,0.9984,-0.0568,-3.25,132.96
1665,56.65340782122905,True,98.14,110.99,0.9996,-0.0272,-1.56,130.27
1666,56.687433891992555,True,96.51,111.97,0.9998,-0.0179,-1.02,111.8
1667,56.72145996275605,True,95.01,111.63,0.9999,-0.0164,-0.94,112.5
1668,56.75548603351955,True,93.65,110.87,0.9993,-0.0375,-2.15,146.08
1669,56.789512104283055,True,93.26,111.75,0.9998,-0.0178,-1.02,118.38
1670,56.82353817504656,True,93.13,111.84,0.9998,-0.0209,-1.2,119.84
1671,56.85756424581006,True,93.5,111.07,0.9992,-0.0389,-2.23,152.66
1672,56.891590316573556,True,94.02,111.21,0.9998,-0.0198,-1.13,139.09
1673,56.92561638733706,True,95.87,112.03,0.9999,-0.0134,-0.77,116.06
1674,56.95964245810056,True,98.14,111.91,0.9999,-0.0122,-0.7,118.21
1675,56.99366852886406,True,100.13,112.35,0.9999,-0.0105,-0.6,111.12
1676,57.02769459962756,True,102.18,112.09,0.9999,-0.0131,-0.75,121.44
1677,57.06172067039106,True,103.23,112.36,1.0,-0.0012,-0.07,115.99
1678,57.095746741154564,True,105.72,111.48,0.9996,-0.0288,-1.65,148.9
1679,57.129772811918066,True,106.89,111.43,0.9996,-0.0277,-1.59,148.37
1680,57.16379888268157,True,107.84,112.29,0.9996,-0.0279,-1.6,122.15
1681,57.197824953445064,True,108.07,112.44,0.9996,-0.0267,-1.53,118.96
1682,57.23185102420857,True,107.75,111.34,0.9996,-0.0276,-1.58,149.27
1683,57.26587709497207,True,106.94,111.28,0.9996,-0.0275,-1.57,150.11
1684,57.29990316573557,True,105.22,112.12,1.0,0.0044,0.25,112.38
1685,57.333929236499074,True,103.4,111.95,0.9999,0.0117,0.67,111.24
1686,57.36795530726257,True,101.53,111.55,0.9999,0.0141,0.81,118.19
1687,57.40198137802607,True,99.63,111.67,0.9996,-0.0283,-1.62,125.28
1688,57.436007448789574,True,98.24,111.63,0.9999,0.0124,0.71,116.31
1689,57.47003351955308,True,97.48,110.47,0.9996,-0.0267,-1.53,158.12
1690,57.50405959031657,True,96.56,111.42,0.9994,-0.0333,-1.91,130.85
1691,57.538085661080075,True,95.83,110.6,0.9996,-0.027,-1.55,154.36
1692,57.57211173184358,True,95.69,111.15,0.9995,-0.0303,-1.74,136.42
1693,57.60613780260708,True,95.42,111.23,0.9995,-0.0322,-1.85,134.84
1694,57.64016387337058,True,96.5,110.96,0.9995,-0.0322,-1.85,136.73
1695,57.67418994413408,True,97.3,110.8,0.9992,-0.0397,-2.27,136.19
1696,57.70821601489758,True,98.19,110.7,0.9993,-0.0379,-2.17,139.94
1697,57.74224208566108,True,100.12,110.46,0.9994,-0.0342,-1.96,137.99
1698,57.776268156424585,True,101.91,110.09,0.9993,-0.0382,-2.19,143.86
1699,57.81029422718808,True,103.29,110.0,0.9992,-0.0397,-2.28,143.91
1700,57.84432029795158,True,104.7,109.95,0.9992,-0.04,-2.3,144.15
1701,57.878346368715086,True,105.18,109.85,0.9993,-0.037,-2.12,147.4
1702,57.91237243947859,True,106.26,110.09,0.9992,-0.0392,-2.24,144.18
1703,57.94639851024209,True,106.29,109.53,0.9991,-0.0433,-2.48,163.99
1704,57.980424581005586,True,106.26,110.11,0.999,-0.0442,-2.54,147.37
1705,58.01445065176909,True,105.58,110.05,0.9989,-0.0463,-2.65,149.07
1706,58.04847672253259,True,104.6,109.46,0.9988,-0.0497,-2.85,164.89
1707,58.082502793296094,True,103.63,110.01,0.9987,-0.051,-2.92,147.01
1708,58.11652886405959,True,102.79,109.39,0.9985,-0.0539,-3.09,164.08
1709,58.15055493482309,True,101.18,110.0,0.9987,-0.0503,-2.89,143.46
1710,58.184581005586594,True,98.85,109.84,0.9988,-0.0493,-2.83,141.11
1711,58.2186070763501,True,97.61,109.53,0.9983,-0.0587,-3.37,146.82
1712,58.2526331471136,True,96.26,108.61,0.9981,-0.0617,-3.54,157.59
1713,58.286659217877094,True,95.47,109.39,0.998,-0.0629,-3.6,144.81
1714,58.3206852886406,True,94.96,108.65,0.9977,-0.0676,-3.88,150.39
1715,58.3547113594041,True,95.12,108.72,0.9975,-0.0702,-4.02,148.87
1716,58.3887374301676,True,95.95,108.37,0.9972,-0.0744,-4.27,152.63
1717,58.4227635009311,True,96.93,108.05,0.9971,-0.0767,-4.4,152.5
1718,58.4567895716946,True,98.39,107.91,0.9969,-0.0781,-4.48,151.95
1719,58.4908156424581,True,100.32,107.99,0.9969,-0.0785,-4.5,145.53
1720,58.524841713221605,True,101.83,107.51,0.9966,-0.0825,-4.73,152.92
1721,58.55886778398511,True,102.92,107.55,0.9966,-0.082,-4.7,150.07
1722,58.5928938547486,True,103.94,107.3,0.9961,-0.0886,-5.08,152.01
1723,58.626919925512105,True,104.08,107.12,0.996,-0.0891,-5.11,151.05
1724,58.66094599627561,True,104.02,107.09,0.996,-0.0899,-5.16,150.78
1725,58.69497206703911,True,103.86,107.01,0.9963,-0.0856,-4.91,150.73
1726,58.728998137802606,True,103.1,107.01,0.9959,-0.0902,-5.18,151.73
1727,58.76302420856611,True,102.19,107.03,0.995,-0.0998,-5.73,159.2
1728,58.79705027932961,True,101.28,107.19,0.9957,-0.0931,-5.34,152.96
1729,58.83107635009311,True,100.13,107.33,0.9954,-0.096,-5.51,149.64
1730,58.865102420856616,True,98.16,107.3,0.9948,-0.1018,-5.84,154.97
1731,58.89912849162011,True,97.41,107.41,0.9954,-0.0959,-5.51,149.32
1732,58.93315456238361,True,94.8,107.4,0.9945,-0.1047,-6.01,151.05
1733,58.967180633147116,True,92.62,107.5,0.9955,-0.0946,-5.43,140.84
1734,59.00120670391062,True,91.03,107.14,0.9934,-0.1148,-6.59,153.15
1735,59.035232774674114,True,89.56,107.01,0.9935,-0.1137,-6.53,152.18
1736,59.069258845437616,True,88.63,106.73,0.9929,-0.1187,-6.82,154.3
1737,59.10328491620112,True,88.12,106.39,0.9926,-0.1216,-6.98,157.57
1738,59.13731098696462,True,88.44,106.24,0.99,-0.1413,-8.13,174.13
1739,59.171337057728124,True,88.88,106.38,0.9929,-0.1191,-6.84,147.5
1740,59.20536312849162,True,91.73,106.18,0.989,-0.148,-8.51,174.18
1741,59.23938919925512,True,93.75,106.15,0.9905,-0.1376,-7.91,170.31
1742,59.273415270018624,True,94.87,106.48,0.9873,-0.1586,-9.13,177.61
1743,59.30744134078213,True,98.68,106.62,0.9876,-0.1569,-9.03,177.12
1744,59.34146741154562,True,100.81,106.53,0.9888,-0.1496,-8.6,171.56
1745,59.375493482309125,True,102.02,106.67,0.9872,-0.1596,-9.18,175.16
1746,59.40951955307263,True,102.48,106.64,0.9883,-0.1528,-8.79,170.54
1747,59.44354562383613,True,103.02,107.02,0.9847,-0.1741,-10.03,190.26
1748,59.47757169459963,True,101.99,107.08,0.984,-0.1784,-10.28,196.44
1749,59.51159776536313,True,100.18,106.9,0.9852,-0.1714,-9.87,191.21
1750,59.54562383612663,True,97.65,106.66,0.9845,-0.1756,-10.11,195.82
1751,59.57964990689013,True,94.48,106.87,0.9802,-0.1979,-11.42,225.01
1752,59.613675977653635,True,91.5,106.57,0.9807,-0.1957,-11.29,228.85
1753,59.64770204841713,True,88.43,106.09,0.9849,-0.1734,-9.99,188.99
1754,59.68172811918063,True,85.93,106.13,0.9785,-0.2065,-11.91,236.24
1755,59.715754189944136,True,84.94,106.17,0.9781,-0.2082,-12.02,246.97
1756,59.74978026070764,True,82.85,106.08,0.9773,-0.2118,-12.23,260.06
1757,59.78380633147114,True,82.58,106.02,0.9791,-0.2032,-11.72,234.78
1758,59.817832402234636,True,82.83,106.17,0.9777,-0.2099,-12.12,233.65
1759,59.85185847299814,True,83.93,106.35,0.9789,-0.2042,-11.78,216.42
1760,59.88588454376164,True,85.88,106.76,0.9765,-0.2156,-12.45,223.52
1761,59.91991061452514,True,87.93,106.71,0.9808,-0.1948,-11.23,194.72
1762,59.95393668528864,True,89.18,106.8,0.9793,-0.2025,-11.68,206.48
1763,59.98796275605214,True,91.62,106.92,0.9772,-0.2125,-12.27,214.54
1764,60.021988826815644,True,95.63,106.97,0.9804,-0.1971,-11.37,188.84
1765,60.056014897579146,True,97.86,106.89,0.9833,-0.1819,-10.48,161.24
1766,60.09004096834265,True,99.81,106.78,0.9796,-0.2012,-11.61,199.84
1767,60.124067039106144,True,101.36,106.72,0.9745,-0.2246,-12.98,252.05
1768,60.15809310986965,True,101.66,106.45,0.9767,-0.2147,-12.4,228.49
1769,60.19211918063315,True,101.59,106.58,0.9765,-0.2154,-12.44,228.14
1770,60.22614525139665,True,100.04,106.74,0.9735,-0.2286,-13.22,294.57
1771,60.26017132216015,True,98.61,106.38,0.9726,-0.2325,-13.44,338.52
1772,60.29419739292365,True,96.35,106.67,0.9736,-0.2282,-13.19,360.61
1773,60.32822346368715,True,93.87,106.51,0.974,-0.2264,-13.08,355.04
1774,60.362249534450655,True,91.54,106.74,0.9669,-0.2551,-14.78,1901.76
1775,60.39627560521416,True,89.23,106.74,0.9666,-0.2564,-14.86,2916.98
1776,60.43030167597765,True,87.46,106.77,0.9685,-0.249,-14.42,759.78
1777,60.464327746741155,True,85.74,106.85,0.9661,-0.2583,-14.97,25263.67
1778,60.49835381750466,True,84.85,107.13,0.9833,-0.1818,-10.48,146.42
1779,60.53237988826816,True,83.94,107.06,0.9673,-0.2537,-14.7,956.52
1780,60.56640595903166,True,83.56,107.31,0.967,-0.2547,-14.76,734.31
1781,60.60043202979516,True,84.35,107.71,0.9655,-0.2605,-15.1,2636.14
1782,60.63445810055866,True,85.79,107.73,0.9696,-0.2448,-14.17,469.59
1783,60.66848417132216,True,87.42,108.12,0.9677,-0.2522,-14.61,591.79
1784,60.702510242085665,True,88.37,108.14,0.9693,-0.246,-14.24,447.64
1785,60.73653631284916,True,91.59,108.28,0.9697,-0.2441,-14.13,395.23
1786,60.77056238361266,True,94.11,107.96,0.9738,-0.2273,-13.14,283.04
1787,60.804588454376166,True,95.8,108.06,0.9702,-0.2421,-14.01,409.52
1788,60.83861452513967,True,96.65,108.13,0.9673,-0.2536,-14.69,11540.41
1789,60.87264059590317,True,97.74,107.75,0.9694,-0.2456,-14.22,576.71
