# ramp: 2->210Hz/30s/EASE/k2
# trim: resultant weak direction 0 deg (coil A), strength 0.00 (off)
t,state,f_hz,x_mm,y_mm,z_mm,tilt_deg,tilt_az_deg,acc_tilt_x,acc_tilt_y,cmd_tilt_x,cmd_tilt_y,mag,az,armed,spin,lost,i_a,i_b,i_c,i_d
8.8875,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8895,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8915,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8935,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8955,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8975,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.8995,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9014,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9035,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9055,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9075,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9094,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9115,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9135,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9155,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9175,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9196,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9215,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9234,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9255,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9275,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9294,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9315,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9335,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9355,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9375,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9398,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9421,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9435,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9455,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9475,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9495,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9515,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9535,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9555,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9575,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9595,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9615,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9635,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9655,2,,-0.003,0.000,-0.004,,,,,0.0000,0.0000,,,0,,0,,,,
8.9675,2,,-0.003,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9695,2,,-0.003,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9715,2,,-0.003,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9735,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9755,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9775,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9820,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9841,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9861,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9880,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9901,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9921,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9941,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9961,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
8.9981,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0000,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0037,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0055,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0067,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0081,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0100,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0121,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0141,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0161,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0181,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0201,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0221,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0241,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0261,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0281,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0301,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0321,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0341,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0361,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0390,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0423,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0444,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0464,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0484,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0504,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0524,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0544,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0564,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0584,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0604,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0624,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0644,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0664,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0684,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0704,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0724,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0744,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0764,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0784,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0804,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0824,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0844,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0864,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0884,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0904,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0924,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0944,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0964,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.0984,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1004,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1024,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1044,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1064,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1084,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1104,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1124,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1144,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1164,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1183,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1204,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1223,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1244,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1264,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1283,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1304,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1324,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1345,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1365,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1385,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1403,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1424,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1444,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1464,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1484,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1504,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1524,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1544,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1564,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1584,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1604,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1624,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1644,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1664,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1684,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1704,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1724,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1744,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1764,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1784,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1804,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1824,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1844,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1864,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1884,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1904,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1924,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1944,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1964,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.1984,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2004,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2024,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2044,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2064,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2084,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2104,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2124,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2144,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2164,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2184,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2204,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2224,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2244,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2264,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2284,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2304,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2324,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2344,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2364,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2384,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2404,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2424,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2444,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2464,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2484,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2504,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2524,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2544,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2564,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2584,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2604,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2624,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2644,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2664,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2684,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2703,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2724,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2744,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2764,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2784,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2805,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2824,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2844,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2864,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2884,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2904,2,,-0.002,0.000,-0.003,,,,,0.0000,0.0000,,,0,,0,,,,
9.2925,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.2943,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.2963,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.2984,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3003,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3023,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3044,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3064,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3084,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3103,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3124,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3144,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3163,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3183,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3204,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3224,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3244,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3264,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3284,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3304,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3324,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3344,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3364,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3384,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3404,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3424,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3445,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3464,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3484,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3503,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3524,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3544,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3564,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3584,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3604,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3623,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3643,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3664,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3683,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3703,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3723,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3743,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3763,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3784,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3804,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3823,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3843,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3864,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3883,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3903,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3923,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3944,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3964,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.3984,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4005,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4024,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4044,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4064,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4085,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4104,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4123,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4143,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4163,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4183,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4203,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4223,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4244,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4263,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4284,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4304,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4325,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4344,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4363,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4384,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4404,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4424,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4443,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4463,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4483,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4503,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4523,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4544,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4563,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4584,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4604,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4623,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4644,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4664,2,,-0.002,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4684,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4704,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4723,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4744,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4764,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
9.4783,2,,-0.001,0.000,-0.002,,,,,0.0000,0.0000,,,0,,0,,,,
